,id,Room,Stay Time,Been Room5,Been Room6,Rooms Count,Been Room4,No Register,StageTime
769,11460,mainHall,0.7680000000000001,0,0,0.6222222222222222,0,0,0.0
770,11462,other,2.168,0,1,0.3692307692307693,0,0,0.0
771,11464,mainHall,0.8480000000000001,0,0,0.611764705882353,0,1,0.0
772,11466,hallD,0.4280000000000001,0,0,0.4235294117647059,0,0,0.0
773,11475,other,0.324,0,0,0.5176470588235295,0,0,0.0
774,11476,other,0.8560000000000001,0,1,0.32941176470588235,0,0,0.0
775,11478,mainHall,0.812,0,0,0.6666666666666667,0,0,0.0
776,11480,mainHall,0.684,0,0,0.7529411764705882,0,0,0.0
777,11481,hallB,0.41200000000000003,0,0,0.4235294117647059,0,0,0.0
778,11482,hallD,0.596,0,0,0.4923076923076923,0,0,0.0
779,11485,other,0.276,0,0,0.28235294117647064,0,0,0.0
780,11486,mainHall,0.6759999999999999,0,0,0.7058823529411765,0,0,0.0
781,11488,mainHall,0.8320000000000001,0,0,0.7058823529411765,0,0,0.0
782,11490,hallD,0.612,0,0,0.4235294117647059,0,0,0.0
783,11492,mainHall,0.772,0,0,0.6666666666666667,0,0,0.0
784,11493,mainHall,0.8360000000000001,0,0,0.6222222222222222,0,0,0.0
785,11495,mainHall,0.8160000000000001,0,0,0.6666666666666667,0,0,0.0
786,11496,hallA,0.872,0,1,0.4923076923076923,0,0,0.0
787,11498,mainHall,0.812,0,0,0.676923076923077,0,0,0.0
788,11501,hallB,0.3840000000000001,0,0,0.4888888888888889,0,0,0.0
789,11502,hallC,0.5640000000000001,0,0,0.6222222222222222,0,0,0.0
790,11504,mainHall,0.8280000000000001,0,0,0.611764705882353,0,0,0.0
791,11508,other,0.648,0,0,0.4235294117647059,0,0,0.0
792,11509,other,0.5920000000000001,0,0,0.4444444444444445,0,0,0.0
793,11512,mainHall,0.6960000000000001,0,0,0.5647058823529413,0,1,0.042105263157894736
794,11516,mainHall,0.544,0,0,0.4923076923076923,0,0,0.0
795,11517,hallA,0.616,0,0,0.5333333333333333,0,0,0.0
796,11520,mainHall,0.7120000000000001,0,0,0.7058823529411765,0,0,0.0
797,11522,mainHall,0.732,0,0,0.4444444444444445,0,0,0.0
798,11523,mainHall,0.8320000000000001,0,0,0.676923076923077,0,0,0.0
799,11525,mainHall,0.7240000000000001,0,0,0.6153846153846154,0,0,0.0
800,11526,mainHall,0.612,0,0,0.7529411764705882,0,0,0.0
801,11527,hallC,0.5760000000000001,0,0,0.32941176470588235,0,0,0.0
802,11528,other,0.46,0,0,0.4307692307692308,0,0,0.0
803,11532,other,1.148,0,1,0.4307692307692308,0,0,0.0
804,11533,mainHall,0.6920000000000001,0,0,0.7058823529411765,0,0,0.0
805,11534,mainHall,0.7120000000000001,0,0,0.7058823529411765,0,0,0.0
806,11535,mainHall,0.616,0,0,0.4705882352941177,0,0,0.0
807,11536,mainHall,0.7120000000000001,0,0,0.7529411764705882,0,0,0.0
808,11537,mainHall,0.6560000000000001,0,0,0.4923076923076923,0,1,0.042105263157894736
809,11541,hallB,0.376,0,0,0.5538461538461539,0,0,0.0
810,11542,hallB,0.332,0,0,0.3692307692307693,0,0,0.0
811,11543,exhibition,0.14400000000000002,0,0,0.32941176470588235,0,0,0.0
812,11547,room5,1.7160000000000002,1,0,0.5333333333333333,0,0,0.0
813,11548,hallA,0.3880000000000001,0,0,0.3076923076923077,0,0,0.0
814,11550,mainHall,0.74,0,0,0.7529411764705882,0,0,0.0
815,11551,other,0.496,0,0,0.4307692307692308,0,0,0.0
816,11553,mainHall,0.8,0,0,0.7058823529411765,0,0,0.0
817,11554,exhibition,0.136,0,0,0.32941176470588235,0,0,0.0
818,11558,mainHall,0.468,0,0,0.6588235294117647,0,0,0.0
819,11560,mainHall,0.82,0,0,0.6666666666666667,0,0,0.0
820,11561,mainHall,0.652,0,0,0.611764705882353,0,0,0.0
821,11566,other,0.8,0,0,0.3764705882352941,0,0,0.0
822,11569,hallD,0.376,0,0,0.4888888888888889,0,0,0.0
823,11570,mainHall,0.5720000000000001,0,0,0.7058823529411765,0,0,0.0
824,11572,other,0.8280000000000001,0,0,0.7058823529411765,0,0,0.0
825,11576,mainHall,0.8440000000000001,0,0,0.676923076923077,0,0,0.0
826,11579,exhibition,0.15600000000000006,0,0,0.26666666666666666,0,0,0.0
827,11580,hallC,0.396,0,0,0.4923076923076923,0,0,0.0
828,11581,hallB,0.41600000000000004,0,0,0.4307692307692308,0,0,0.0
829,11584,other,0.21600000000000005,0,0,0.3111111111111111,0,0,0.0
830,11585,mainHall,0.804,0,0,0.6666666666666667,0,0,0.0
831,11586,mainHall,0.812,0,0,0.6666666666666667,0,0,0.0
832,11587,other,0.752,0,0,0.611764705882353,0,1,0.0
833,11589,mainHall,0.84,0,0,0.676923076923077,0,1,0.0
834,11591,room5,1.3,1,0,0.4705882352941177,0,0,0.0
835,11594,hallD,0.3720000000000001,0,0,0.4,0,0,0.0
836,11596,mainHall,0.8360000000000001,0,0,0.6588235294117647,0,1,0.0
837,11597,other,0.7160000000000001,0,0,0.6588235294117647,0,0,0.0
838,11598,mainHall,0.8360000000000001,0,0,0.7529411764705882,0,0,0.0
839,11600,exhibition,0.196,0,0,0.18823529411764706,0,0,0.0
840,11601,hallA,0.4320000000000001,0,0,0.4923076923076923,0,0,0.0
841,11602,other,1.06,1,0,0.5176470588235295,0,0,0.0
842,11605,mainHall,0.612,0,0,0.7058823529411765,0,0,0.0
843,11608,other,0.7959999999999999,0,0,0.5647058823529413,0,0,0.0
844,11612,mainHall,0.7760000000000001,0,0,0.5333333333333333,0,0,0.0
845,11615,hallB,0.4440000000000001,0,0,0.3692307692307693,0,0,0.0
846,11619,room5,2.032,1,1,0.4307692307692308,0,0,0.0
847,11622,mainHall,0.804,0,0,0.5333333333333333,0,0,0.0
848,11626,other,0.3840000000000001,0,0,0.7058823529411765,0,0,0.0
849,11628,mainHall,0.6960000000000001,0,0,0.7529411764705882,0,0,0.0
850,11630,mainHall,0.7040000000000001,0,0,0.611764705882353,1,0,0.0
851,11631,hallC,0.364,0,0,0.5647058823529413,0,0,0.0
852,11632,mainHall,0.6560000000000001,0,0,0.7529411764705882,0,0,0.0
853,11634,hallC,0.408,0,0,0.5176470588235295,0,0,0.0
854,11636,hallC,0.3720000000000001,0,0,0.3692307692307693,0,0,0.0
855,11637,mainHall,0.8560000000000001,0,0,0.6666666666666667,0,0,0.0
856,11640,other,0.512,0,0,0.4923076923076923,0,0,0.0
857,11641,mainHall,0.812,0,0,0.6222222222222222,0,0,0.0
858,11642,room5,1.296,1,0,0.5538461538461539,0,0,0.0
859,11648,poster,0.09600000000000004,0,0,0.23529411764705885,0,0,0.0
860,11649,hallC,0.424,0,0,0.4705882352941177,0,0,0.0
861,11651,mainHall,0.66,0,0,0.6588235294117647,0,0,0.0
862,11652,other,1.052,0,0,0.6153846153846154,0,0,0.0
863,11654,hallD,0.4440000000000001,0,0,0.4235294117647059,0,0,0.0
864,11655,other,0.8440000000000001,0,0,0.6153846153846154,0,0,0.0
865,11656,mainHall,0.8160000000000001,0,0,0.6666666666666667,0,0,0.0
866,11658,room5,0.988,1,0,0.5176470588235295,0,0,0.0
867,11659,mainHall,0.7,0,0,0.6588235294117647,0,0,0.0
868,11660,other,0.15600000000000006,0,0,0.26666666666666666,0,0,0.0
869,11661,other,0.16400000000000006,0,0,0.3764705882352941,0,0,0.0
870,11662,other,0.792,0,0,0.5777777777777778,0,1,1.7684210526315791
871,11663,mainHall,0.708,0,0,0.7058823529411765,0,0,0.0
872,11665,hallC,0.424,0,0,0.3692307692307693,0,0,0.0
873,11666,mainHall,0.68,0,0,0.6588235294117647,0,0,0.0
874,11669,mainHall,0.8480000000000001,0,0,0.7529411764705882,0,0,0.0
875,11670,mainHall,0.804,0,0,0.7058823529411765,0,0,0.0
876,11671,mainHall,0.764,0,0,0.7058823529411765,0,0,0.0
877,11672,mainHall,0.8240000000000001,0,0,0.6666666666666667,0,0,0.0
878,11677,hallB,0.32,0,0,0.4888888888888889,0,0,0.0
879,11682,mainHall,0.664,0,0,0.6588235294117647,0,0,0.0
880,11683,mainHall,0.812,0,0,0.4235294117647059,0,0,0.0
881,11684,other,0.21600000000000005,0,0,0.3555555555555556,0,0,0.0
882,11686,mainHall,0.6679999999999999,0,0,0.5538461538461539,0,0,0.0
883,11688,mainHall,0.8280000000000001,0,0,0.5777777777777778,0,0,0.0
884,11690,mainHall,0.812,0,0,0.7529411764705882,0,0,0.0
885,11691,mainHall,0.632,0,0,0.7058823529411765,0,0,0.0
886,11692,mainHall,0.636,0,0,0.7058823529411765,0,0,0.0
887,11693,mainHall,0.78,0,0,0.5538461538461539,0,0,0.0
888,11697,hallD,0.528,0,0,0.4444444444444445,0,0,0.0
889,11699,mainHall,0.812,0,0,0.611764705882353,0,0,0.0
890,11704,mainHall,0.7120000000000001,0,0,0.6588235294117647,0,0,0.0
891,11705,room5,1.26,1,0,0.611764705882353,0,0,0.0
892,11708,exhibition,0.14400000000000002,0,0,0.23529411764705885,0,0,0.0
893,11710,other,0.468,0,0,0.4923076923076923,0,0,0.0
894,11712,mainHall,0.688,0,0,0.6588235294117647,0,0,0.0
895,11714,room5,2.0,1,0,0.3692307692307693,0,0,0.0
896,11716,exhibition,0.21600000000000005,0,0,0.17777777777777778,0,0,0.0
897,11718,mainHall,0.728,0,0,0.6588235294117647,0,0,0.0
898,11720,mainHall,0.648,0,0,0.5647058823529413,0,1,0.0
899,11723,other,0.7,0,0,0.5176470588235295,0,1,0.0
900,11724,hallB,0.308,0,0,0.5538461538461539,0,0,0.0
901,11725,exhibition,0.184,0,0,0.32941176470588235,0,0,0.0
902,11726,mainHall,0.8440000000000001,0,0,0.7555555555555555,0,0,0.0
903,11727,room5,1.7,1,0,0.4705882352941177,0,0,0.0
904,11728,other,0.612,0,0,0.611764705882353,0,0,0.0
905,11733,hallC,0.632,0,0,0.4307692307692308,0,0,0.0
906,11734,exhibition,0.204,0,0,0.18823529411764706,0,0,0.0
907,11735,hallB,0.56,0,0,0.5333333333333333,0,0,0.0
908,11736,hallA,0.44,0,0,0.4,0,0,0.0
909,11737,mainHall,0.812,0,0,0.6588235294117647,0,0,0.0
910,11738,mainHall,0.64,0,0,0.6153846153846154,0,0,0.0
911,11740,mainHall,0.484,0,0,0.4235294117647059,0,0,0.0
912,11741,mainHall,0.6759999999999999,0,0,0.6588235294117647,0,0,0.0
913,11743,mainHall,0.684,0,0,0.6153846153846154,0,0,0.0
914,11745,hallA,0.3840000000000001,0,0,0.4235294117647059,0,0,0.0
915,11746,other,0.82,0,0,0.5176470588235295,0,0,0.0
916,11748,hallD,0.4,0,0,0.4235294117647059,0,0,0.0
917,11750,mainHall,0.8240000000000001,0,0,0.7555555555555555,0,0,0.0
918,11751,other,0.30400000000000005,0,0,0.4888888888888889,0,0,0.0
919,11752,mainHall,0.652,0,0,0.3764705882352941,0,0,0.0
920,11753,other,0.316,0,0,0.4923076923076923,0,0,0.0
921,11756,other,0.784,0,0,0.4705882352941177,0,0,0.0
922,11759,hallC,0.5,0,0,0.4,0,0,0.0
923,11760,mainHall,0.504,0,0,0.6588235294117647,0,0,0.0
924,11761,mainHall,0.8320000000000001,0,0,0.6588235294117647,0,0,0.0
925,11762,exhibition,0.21600000000000005,0,0,0.23529411764705885,0,0,0.0
926,11763,other,0.244,0,0,0.3764705882352941,0,0,0.0
927,11767,other,0.15600000000000006,0,0,0.28235294117647064,0,0,0.0
928,11768,other,0.47600000000000003,0,0,0.5176470588235295,0,0,0.0
929,11769,hallC,0.34800000000000003,0,0,0.4307692307692308,0,0,0.0
930,11771,hallA,0.4320000000000001,0,0,0.4444444444444445,0,0,0.0
931,11772,mainHall,0.7959999999999999,0,0,0.7058823529411765,0,0,0.0
932,11773,exhibition,0.14400000000000002,0,0,0.28235294117647064,0,0,0.0
933,11776,other,0.14,0,0,0.3111111111111111,0,0,0.0
934,11778,elevatorUp,2.232,0,1,0.3692307692307693,0,0,0.0
935,11779,hallA,0.6679999999999999,0,0,0.5176470588235295,0,0,0.0
936,11780,mainHall,0.728,0,0,0.5176470588235295,0,1,0.0
937,11781,other,0.4280000000000001,0,0,0.5538461538461539,0,0,0.0
938,11782,room5,1.656,1,0,0.611764705882353,0,0,0.0
939,11783,mainHall,0.8160000000000001,0,0,0.6666666666666667,0,0,0.0
940,11785,hallB,0.46,0,0,0.4235294117647059,0,0,0.0
941,11786,other,0.256,0,0,0.3555555555555556,0,0,0.0
942,11787,other,1.788,1,0,0.5333333333333333,0,0,0.0
943,11792,mainHall,0.728,0,0,0.5333333333333333,0,0,0.0
944,11794,room5,1.352,1,0,0.4444444444444445,0,0,0.0
945,11796,mainHall,0.48,0,0,0.7058823529411765,0,0,0.0
946,11801,mainHall,0.688,0,0,0.6588235294117647,0,0,0.0
947,11802,mainHall,0.804,0,0,0.6222222222222222,0,0,0.0
948,11803,mainHall,0.804,0,0,0.6666666666666667,0,0,0.0
949,11804,room5,1.6280000000000001,1,0,0.4235294117647059,0,0,0.0
950,11805,mainHall,0.8,0,0,0.5777777777777778,0,0,0.0
951,11806,other,0.136,0,0,0.26666666666666666,0,0,0.0
952,11808,mainHall,0.804,0,0,0.6588235294117647,0,0,0.0
953,11809,mainHall,0.728,0,0,0.7384615384615385,0,0,0.0
954,11810,hallB,0.244,0,0,0.5176470588235295,0,0,0.0
955,11811,exhibition,0.23600000000000002,0,0,0.3764705882352941,0,0,0.0
956,11816,hallA,0.44,0,0,0.5333333333333333,0,0,0.0
957,11818,mainHall,0.8480000000000001,0,0,0.7058823529411765,0,0,0.0
958,11819,mainHall,0.8320000000000001,0,0,0.7111111111111111,0,0,0.0
959,11825,other,0.628,0,0,0.4705882352941177,0,0,0.0
960,11831,other,0.14800000000000002,0,0,0.23529411764705885,0,0,0.0
961,11833,other,0.35200000000000004,0,0,0.4923076923076923,0,0,0.0
962,11834,room5,1.2,1,0,0.5647058823529413,0,0,0.0
963,11836,mainHall,0.6679999999999999,0,0,0.7529411764705882,0,0,0.0
964,11840,other,0.852,0,0,0.6666666666666667,0,0,0.0
965,11842,hallC,0.41200000000000003,0,0,0.3692307692307693,0,0,0.0
966,11843,other,0.672,0,0,0.7529411764705882,0,0,0.0
967,11845,mainHall,0.8080000000000002,0,0,0.7058823529411765,0,0,0.0
968,11846,mainHall,0.664,0,0,0.6588235294117647,0,0,0.0
969,11847,mainHall,0.804,0,0,0.6153846153846154,0,0,0.0
970,11849,mainHall,0.5,0,0,0.3764705882352941,0,0,0.0
971,11850,mainHall,0.8240000000000001,0,0,0.7384615384615385,0,0,0.0
972,11851,other,0.35600000000000004,0,0,0.7058823529411765,0,0,0.0
973,11852,hallC,0.424,0,0,0.5333333333333333,0,0,0.0
974,11853,other,0.644,0,0,0.6588235294117647,0,0,0.0
975,11858,hallD,0.708,0,0,0.32941176470588235,0,0,0.0
976,11863,mainHall,0.728,0,0,0.5647058823529413,0,1,0.0
977,11864,mainHall,0.672,0,0,0.676923076923077,0,0,0.0
978,11866,other,0.20800000000000002,0,0,0.3111111111111111,0,0,0.0
979,11867,mainHall,0.512,0,0,0.6153846153846154,0,0,0.0
980,11868,other,0.88,0,0,0.6588235294117647,0,0,0.0
981,11869,mainHall,0.8320000000000001,0,0,0.5647058823529413,0,1,0.0
982,11872,mainHall,0.78,0,0,0.676923076923077,0,0,0.0
983,11874,mainHall,0.7240000000000001,0,0,0.4923076923076923,0,1,0.0
984,11876,register,2.224,0,1,0.3692307692307693,0,0,0.0
985,11877,other,0.628,0,0,0.5176470588235295,0,0,0.0
986,11878,other,0.168,0,0,0.32941176470588235,0,0,0.0
987,11879,exhibition,0.252,0,0,0.32941176470588235,0,0,0.0
988,11882,hallA,0.41200000000000003,0,0,0.4444444444444445,0,0,0.0
989,11883,hallB,0.28,0,0,0.4307692307692308,0,0,0.0
990,11885,hallC,0.424,0,0,0.4923076923076923,0,0,0.0
991,11886,hallB,0.504,0,0,0.5176470588235295,0,0,0.0
992,11887,other,1.008,0,0,0.6588235294117647,0,0,0.0
993,11889,mainHall,0.8080000000000002,0,0,0.676923076923077,0,0,0.0
994,11894,mainHall,0.684,0,0,0.7058823529411765,0,0,0.0
995,11896,mainHall,0.7120000000000001,0,0,0.7058823529411765,0,0,0.0
996,11899,hallB,0.376,0,0,0.4705882352941177,0,0,0.0
997,11901,other,0.6759999999999999,0,0,0.7058823529411765,0,0,0.0
998,11902,mainHall,0.84,0,0,0.7384615384615385,0,0,0.0
999,11903,room5,0.9079999999999999,1,0,0.5777777777777778,0,0,0.0
1000,11904,mainHall,0.84,0,0,0.676923076923077,0,0,0.0
1001,11906,hallD,0.44,0,0,0.4235294117647059,0,0,0.0
1002,11907,hallC,0.392,0,0,0.5176470588235295,0,0,0.0
1003,11908,hallD,0.6920000000000001,0,0,0.4,0,0,0.0
1004,11909,mainHall,0.672,0,0,0.611764705882353,0,0,0.0
1005,11916,other,0.064,0,0,0.23529411764705885,0,0,0.0
1006,11917,hallA,0.6759999999999999,0,0,0.5647058823529413,0,0,0.0
1007,11919,mainHall,0.812,0,0,0.4307692307692308,0,0,0.0
1008,11923,mainHall,0.792,0,0,0.676923076923077,0,0,0.0
1009,11924,hallC,0.5760000000000001,0,0,0.3764705882352941,0,0,0.0
1010,11926,exhibition,0.17600000000000002,0,0,0.3111111111111111,0,0,0.0
1011,11928,hallD,0.688,0,0,0.5176470588235295,0,0,0.0
1012,11930,other,0.7680000000000001,0,0,0.6588235294117647,0,0,0.0
1013,11933,recreationArea,0.47200000000000003,0,0,0.7058823529411765,0,0,0.0
1014,11934,mainHall,0.64,0,0,0.7058823529411765,0,0,0.0
1015,11935,mainHall,0.7680000000000001,0,0,0.7058823529411765,0,0,0.0
1016,11937,hallB,0.24,0,0,0.6153846153846154,0,0,0.0
1017,11938,other,0.6960000000000001,0,0,0.611764705882353,0,0,0.0
1018,11941,other,0.968,0,0,0.4923076923076923,0,1,0.0
1019,11944,hallB,0.424,0,0,0.4923076923076923,0,0,0.0
1020,11945,other,0.7240000000000001,0,0,0.611764705882353,0,0,0.0
1021,11946,mainHall,0.784,0,0,0.7529411764705882,0,0,0.0
1022,11949,other,0.14,0,0,0.28235294117647064,0,0,0.0
1023,11950,mainHall,0.804,0,0,0.6666666666666667,0,0,0.0
1024,11952,other,1.36,0,0,0.6222222222222222,0,0,0.0
1025,11955,mainHall,0.728,0,0,0.5647058823529413,0,0,0.0
1026,11957,other,0.184,0,0,0.3111111111111111,0,0,0.0
1027,11958,mainHall,0.752,0,0,0.7058823529411765,0,0,0.0
1028,11960,hallC,0.4920000000000001,0,0,0.4888888888888889,0,0,0.0
1029,11962,mainHall,0.8280000000000001,0,0,0.5333333333333333,0,1,0.0
1030,11963,mainHall,0.17600000000000002,0,0,0.18823529411764706,0,0,0.0
1031,11966,mainHall,0.688,0,0,0.6222222222222222,0,0,0.0
1032,11967,mainHall,0.7440000000000001,0,0,0.7529411764705882,0,0,0.0
1033,11968,hallB,0.424,0,0,0.4705882352941177,0,0,0.0
1034,11969,mainHall,0.8,0,0,0.6222222222222222,0,0,0.0
1035,11972,mainHall,0.664,0,0,0.6588235294117647,0,0,0.0
1036,11973,hallC,0.4320000000000001,0,0,0.4923076923076923,0,0,0.0
1037,11974,mainHall,0.664,0,0,0.6153846153846154,0,0,0.0
1038,11977,mainHall,0.664,0,0,0.611764705882353,0,0,0.0
1039,11978,mainHall,0.86,0,0,0.7111111111111111,0,0,0.0
1040,11979,mainHall,0.688,0,0,0.6588235294117647,0,0,0.0
1041,11984,mainHall,0.6679999999999999,0,0,0.7058823529411765,0,0,0.0
1042,11986,mainHall,0.82,0,0,0.6666666666666667,0,0,0.0
1043,11987,other,0.316,0,0,0.4235294117647059,0,0,0.0
1044,11988,mainHall,0.7160000000000001,0,0,0.6588235294117647,0,0,0.0
1045,11990,exhibition,0.44,0,0,0.28235294117647064,0,0,0.0
1046,11991,mainHall,0.8240000000000001,0,1,0.4307692307692308,0,0,0.0
1047,11992,recreationArea,0.6240000000000001,0,0,0.611764705882353,0,0,0.0
1048,11993,hallC,0.42,0,0,0.3692307692307693,0,0,0.0
1049,11994,mainHall,0.852,0,0,0.7529411764705882,0,0,0.0
1050,11996,other,0.5760000000000001,0,0,0.4444444444444445,0,0,0.0
1051,11998,exhibition,0.22,0,0,0.23529411764705885,0,0,0.0
1052,11999,hallD,0.72,0,0,0.4705882352941177,0,0,0.0
1053,12001,hallA,0.408,0,0,0.5538461538461539,0,0,0.0
1054,12005,mainHall,0.688,0,0,0.6153846153846154,0,0,0.0
1055,12006,mainHall,0.636,0,0,0.6588235294117647,0,0,0.0
1056,12009,hallB,0.29200000000000004,0,0,0.4444444444444445,0,0,0.0
1057,12010,hallC,0.616,0,0,0.4,0,0,0.0
1058,12014,other,0.3,0,0,0.4923076923076923,0,0,0.0
1059,12015,other,0.332,0,0,0.5176470588235295,0,0,0.0
1060,12016,mainHall,0.7040000000000001,0,0,0.7058823529411765,0,0,0.0
1061,12017,other,0.08800000000000001,0,0,0.28235294117647064,0,0,0.0
1062,12018,hallB,0.396,0,0,0.5647058823529413,0,0,0.0
1063,12019,mainHall,0.8,0,0,0.5777777777777778,0,1,0.0
1064,12021,hallB,0.4480000000000001,0,0,0.4705882352941177,0,0,0.0
1065,12023,room5,1.34,1,0,0.4705882352941177,0,0,0.0
1066,12024,mainHall,0.8320000000000001,0,0,0.6153846153846154,0,1,1.8105263157894735
1067,12025,mainHall,0.644,0,0,0.5777777777777778,0,0,0.0
1068,12028,mainHall,0.764,0,0,0.6222222222222222,0,0,0.0
1069,12029,room5,1.6880000000000002,1,0,0.4705882352941177,0,0,0.0
1070,12032,other,0.52,0,0,0.6588235294117647,0,0,0.0
1071,12033,other,0.3720000000000001,0,0,0.3111111111111111,0,0,0.0
1072,12034,room5,1.1960000000000002,1,0,0.611764705882353,0,0,0.0
1073,12036,mainHall,0.6040000000000001,0,0,0.6153846153846154,0,0,0.0
1074,12038,other,0.204,0,0,0.23529411764705885,0,0,0.0
1075,12040,other,0.468,0,0,0.3692307692307693,0,0,0.0
1076,12041,hallC,0.38,0,0,0.4923076923076923,0,0,0.0
1077,12042,mainHall,0.6920000000000001,0,0,0.7111111111111111,0,0,0.0
1078,12043,other,0.8320000000000001,1,0,0.611764705882353,0,0,0.0
1079,12044,mainHall,0.688,0,0,0.7058823529411765,0,0,0.0
1080,12045,exhibition,0.132,0,0,0.23529411764705885,0,0,0.0
1081,12052,mainHall,0.1920000000000001,0,0,0.3555555555555556,0,0,0.0
1082,12053,other,0.64,0,0,0.4888888888888889,0,0,0.0
1083,12054,hallC,0.35200000000000004,0,0,0.4235294117647059,0,0,0.0
1084,12055,mainHall,0.8,0,0,0.5777777777777778,0,0,0.0
1085,12056,mainHall,0.78,0,0,0.3555555555555556,0,0,0.0
1086,12059,exhibition,0.15200000000000002,0,0,0.26666666666666666,0,0,0.0
1087,12063,room2,0.7360000000000001,0,0,0.5176470588235295,0,1,0.042105263157894736
1088,12068,other,0.204,0,0,0.3764705882352941,0,0,0.0
1089,12072,hallB,0.16400000000000006,0,0,0.3692307692307693,0,0,0.0
1090,12073,other,0.16400000000000006,0,0,0.32941176470588235,0,0,0.0
1091,12075,mainHall,0.8560000000000001,0,0,0.5777777777777778,0,0,0.0
1092,12078,hallD,0.708,0,0,0.4235294117647059,0,0,0.0
1093,12079,other,0.14400000000000002,0,0,0.3555555555555556,0,0,0.0
1094,12082,other,0.7360000000000001,0,0,0.7058823529411765,0,0,0.0
1095,12083,hallD,0.46,0,0,0.4888888888888889,0,0,0.0
1096,12084,mainHall,0.628,0,0,0.8,0,0,0.0
1097,12089,mainHall,0.688,0,0,0.6588235294117647,0,0,0.0
1098,12090,mainHall,0.6080000000000001,0,0,0.5647058823529413,0,0,0.0
1099,12094,other,0.3280000000000001,0,0,0.4,0,0,0.0
1100,12096,hallB,0.336,0,0,0.4307692307692308,0,0,0.0
1101,12099,mainHall,0.636,0,0,0.676923076923077,0,0,0.0
1102,12101,mainHall,0.248,0,0,0.4,0,0,0.0
1103,12102,mainHall,0.8480000000000001,0,0,0.676923076923077,0,0,0.0
1104,12105,mainHall,0.664,0,0,0.4923076923076923,0,0,0.0
1105,12107,mainHall,0.68,0,0,0.7058823529411765,0,0,0.0
1106,12111,other,0.672,0,0,0.6588235294117647,0,0,0.0
1107,12112,hallC,0.376,0,0,0.4444444444444445,0,0,0.0
1108,12119,hallB,0.436,0,0,0.4705882352941177,0,0,0.0
1109,12121,mainHall,0.66,0,0,0.611764705882353,0,0,0.0
1110,12122,mainHall,0.68,0,0,0.676923076923077,0,0,0.0
1111,12125,hallA,0.408,0,0,0.4235294117647059,0,0,0.0
1112,12128,mainHall,0.7560000000000001,0,0,0.7058823529411765,0,0,0.0
1113,12132,room5,1.6640000000000001,1,0,0.4923076923076923,0,0,0.0
1114,12134,hallC,0.468,0,0,0.4,0,0,0.0
1115,12135,mainHall,0.7959999999999999,0,0,0.7529411764705882,0,0,0.0
1116,12139,hallD,0.41600000000000004,0,0,0.4705882352941177,0,0,0.0
1117,12140,hallB,0.332,0,0,0.4444444444444445,0,0,0.0
1118,12141,mainHall,0.7880000000000001,0,0,0.6666666666666667,0,0,0.0
1119,12142,other,0.16400000000000006,0,0,0.3764705882352941,0,0,0.0
1120,12145,other,0.136,0,0,0.4235294117647059,0,0,0.0
1121,12148,hallB,0.516,0,0,0.4444444444444445,0,0,0.0
1122,12149,hallD,0.616,0,0,0.4705882352941177,0,0,0.0
1123,12153,exhibition,0.17600000000000002,0,0,0.18823529411764706,0,0,0.0
1124,12156,mainHall,0.8160000000000001,0,0,0.7058823529411765,0,0,0.0
1125,12157,hallD,0.64,0,0,0.4705882352941177,0,0,0.0
1126,12158,mainHall,0.8320000000000001,0,0,0.6666666666666667,0,0,0.0
1127,12160,mainHall,0.8240000000000001,0,0,0.6666666666666667,0,0,0.0
1128,12165,hallA,0.48,0,0,0.4444444444444445,0,0,0.0
1129,12167,other,0.35200000000000004,0,0,0.4,0,0,0.0
1130,12169,other,0.84,0,1,0.4307692307692308,0,0,0.0
1131,12171,exhibition,0.12,0,0,0.23529411764705885,0,0,0.0
1132,12172,other,0.16,0,0,0.28235294117647064,0,0,0.0
1133,12176,other,0.7240000000000001,0,0,0.676923076923077,0,0,0.0
1134,12177,other,0.8280000000000001,0,0,0.5176470588235295,0,1,0.0
1135,12179,hallB,0.52,0,0,0.4705882352941177,0,0,0.0
1136,12181,mainHall,0.764,0,0,0.5538461538461539,0,0,0.0
1137,12182,hallC,0.344,0,0,0.4444444444444445,0,0,0.0
1138,12183,mainHall,0.5880000000000001,0,0,0.7058823529411765,0,0,0.0
1139,12184,mainHall,0.748,0,0,0.7111111111111111,0,0,0.0
1140,12185,room5,1.332,1,0,0.4235294117647059,0,0,0.0
1141,12186,mainHall,0.644,0,0,0.7058823529411765,0,0,0.0
1142,12188,mainHall,0.86,0,0,0.6666666666666667,0,0,0.0
1143,12191,hallC,0.3880000000000001,0,0,0.3076923076923077,0,0,0.0
1144,12192,room5,1.28,1,0,0.5538461538461539,0,0,0.0
1145,12193,mainHall,0.732,0,0,0.7529411764705882,0,0,0.0
1146,12194,mainHall,0.7959999999999999,0,0,0.7384615384615385,0,0,0.0
1147,12195,mainHall,0.78,0,0,0.5176470588235295,0,0,0.0
1148,12196,mainHall,0.8240000000000001,0,0,0.7384615384615385,0,0,0.0
1149,12197,other,0.21600000000000005,0,0,0.4235294117647059,0,0,0.0
1150,12198,hallC,0.268,0,0,0.4705882352941177,0,0,0.0
1151,12202,hallC,0.392,0,0,0.3692307692307693,0,0,0.0
1152,12203,room4,0.8240000000000001,0,0,0.5176470588235295,1,0,0.0
