,id,T,in,out,Room,Stay Time,Been Room5,Been Room6,Rooms Count,Been Room4
424,11466,113.38181818181818,33300,39536,other,100,0,0,6,0
425,11476,140.2970297029703,30220,44390,other,205,0,1,5,0
426,11478,58.430851063829785,32150,43135,mainHall,95,0,0,10,0
427,11480,75.44,31090,42406,mainHall,114,0,0,8,0
428,11482,92.76666666666668,32880,41229,hallA,105,0,0,8,0
429,11488,62.1081081081081,31690,43180,mainHall,102,0,0,11,0
430,11490,201.94285714285718,34330,41398,other,102,0,0,5,0
431,11492,33.32967032967033,40360,43393,exhibition,23,0,0,8,0
432,11493,73.02439024390246,34000,42982,mainHall,58,0,0,8,0
433,11496,83.74418604651162,32880,43683,hallA,127,0,1,8,0
434,11498,61.01630434782609,31570,42797,exhibition,84,0,0,11,0
435,11504,60.27586206896552,30790,43026,mainHall,95,0,0,9,0
436,11508,195.975,33440,41279,hallC,99,0,0,6,0
437,11512,110.6,30990,41497,mainHall,84,0,0,8,0
438,11516,65.72413793103448,32650,38368,mainHall,75,0,0,8,0
439,11522,108.70103092783505,30870,41414,mainHall,90,0,0,7,0
440,11523,63.34408602150538,31490,43272,mainHall,92,0,0,11,0
441,11525,71.45294117647059,30790,42937,recreationArea,78,0,0,10,0
442,11526,76.3586956521739,31060,38085,mainHall,83,0,0,7,0
443,11528,122.70149253731344,32930,41151,other,115,0,0,7,0
444,11532,142.9375,28490,44499,register,224,0,1,7,0
445,11533,102.45555555555555,32140,41361,mainHall,84,0,0,7,0
446,11534,37.56060606060606,40730,43209,mainHall,17,0,0,7,0
447,11535,43.39080459770115,31390,35165,mainHall,42,0,0,7,0
448,11536,95.8125,32460,41658,mainHall,82,0,0,7,0
449,11537,77.77536231884058,32180,42913,mainHall,130,0,0,8,0
450,11541,87.51111111111109,32900,40776,hallB,94,0,0,9,0
451,11542,124.16666666666669,34390,40350,hallB,83,0,0,6,0
452,11547,177.96363636363637,31230,41018,room5,137,1,0,6,0
453,11548,102.86567164179104,34440,41332,hallA,97,0,0,5,0
454,11551,115.875,33530,40946,hallC,94,0,0,7,0
455,11553,67.74358974358975,40140,42782,exhibition,23,0,0,4,0
456,11558,98.3644859813084,31700,42225,mainHall,90,0,0,8,0
457,11561,93.0,31690,41083,mainHall,88,0,0,8,0
458,11572,66.52222222222223,31900,37887,hallB,41,0,0,8,0
459,11576,63.23214285714285,32080,42703,mainHall,79,0,0,11,0
460,11580,75.07272727272728,32530,40788,hallC,99,0,0,8,0
461,11581,118.01492537313429,33190,41097,hallB,104,0,0,7,0
462,11585,144.04597701149424,31010,43542,exhibition,194,0,0,8,0
463,11586,48.97446808510638,31630,43139,mainHall,86,0,0,9,0
464,11589,68.33152173913044,30770,43343,mainHall,92,0,0,11,0
465,11591,115.49152542372879,32050,38864,other,99,1,0,7,0
466,11596,64.4,32490,41506,mainHall,122,0,0,6,0
467,11601,96.48611111111113,33040,39987,other,102,0,0,8,0
468,11605,119.7764705882353,30820,41001,hallB,65,0,0,7,0
469,11615,183.25531914893617,32650,41263,hallB,111,0,0,6,0
470,11619,190.2876712328767,29850,43741,room5,170,1,1,7,0
471,11622,41.62385321100918,38380,42917,other,35,0,0,8,0
472,11628,54.39712918660287,31430,42799,mainHall,64,0,0,10,0
473,11634,98.29113924050631,33370,41135,hallC,102,0,0,8,0
474,11636,182.29545454545453,33490,41511,hallC,93,0,0,6,0
475,11637,72.18243243243244,32570,43253,mainHall,139,0,0,8,0
476,11640,65.52845528455285,32740,40800,other,128,0,0,8,0
477,11641,72.05696202531645,31960,43345,mainHall,144,0,0,9,0
478,11642,85.77319587628865,30710,39030,room5,90,1,0,9,0
479,11651,81.97163120567376,31350,42908,mainHall,116,0,0,7,0
480,11652,51.72549019607843,32620,43172,mainHall,76,0,0,10,0
481,11654,162.390243902439,33620,40278,hallC,79,0,0,6,0
482,11655,71.02702702702703,32440,42952,mainHall,96,0,0,10,0
483,11656,70.55621301775146,31200,43124,mainHall,96,0,0,8,0
484,11658,72.46788990825688,30910,38809,room5,86,1,0,8,0
485,11659,100.95876288659794,32380,42173,mainHall,81,0,0,7,0
486,11662,124.15789473684212,32510,37228,room2,64,0,0,4,0
487,11663,91.808,31410,42886,mainHall,93,0,0,10,0
488,11665,197.2,33520,41408,hallC,106,0,0,6,0
489,11666,97.14285714285714,31400,38200,other,68,0,0,6,0
490,11669,63.560439560439555,31350,42918,mainHall,91,0,0,11,0
491,11670,72.7125,31620,43254,mainHall,97,0,0,8,0
492,11671,75.33582089552239,32100,42195,mainHall,97,0,0,8,0
493,11682,91.04347826086956,32630,43100,mainHall,94,0,0,7,0
494,11686,77.07361963190179,30800,43363,mainHall,118,0,0,9,0
495,11692,99.75757575757576,31820,38404,hallB,56,0,0,7,0
496,11693,57.51533742331289,33650,43025,mainHall,91,0,0,9,0
497,11697,116.50943396226415,34280,40455,hallB,82,0,0,7,0
498,11699,145.7941176470588,37800,42757,exhibition,67,0,0,5,0
499,11704,99.50943396226415,32640,43188,mainHall,100,0,0,8,0
500,11705,80.26530612244899,31110,38976,room5,85,1,0,9,0
501,11710,99.82142857142857,32900,41285,other,117,0,0,8,0
502,11714,169.61818181818182,31820,41149,room5,140,1,0,6,0
503,11718,80.95384615384616,37510,42772,other,50,0,0,5,0
504,11720,88.42682926829269,31230,38481,mainHall,81,0,0,7,0
505,11723,90.03896103896103,30770,37703,other,51,0,0,7,0
506,11724,69.01652892561984,32020,40371,hallB,77,0,0,9,0
507,11726,79.58992805755395,31700,42763,mainHall,93,0,0,9,0
508,11727,251.8055555555556,32490,41555,room5,142,1,0,5,0
509,11728,96.66666666666669,32050,41330,mainHall,83,0,0,6,0
510,11733,134.68965517241378,33660,41472,other,117,0,0,7,0
511,11737,57.647058823529406,31410,43170,mainHall,98,0,0,10,0
512,11738,70.88023952095809,31110,42947,mainHall,105,0,0,10,0
513,11743,73.65100671140941,32200,43174,mainHall,103,0,0,10,0
514,11750,92.22764227642277,31340,42684,exhibition,91,0,0,9,0
515,11752,120.3103448275862,30710,37688,mainHall,77,0,0,6,0
516,11753,89.34408602150538,33190,41499,hallB,76,0,0,8,0
517,11756,154.75471698113208,32680,40882,other,114,0,0,6,0
518,11760,94.96610169491524,30910,42116,mainHall,83,0,0,8,0
519,11768,81.17307692307692,32550,40992,other,119,0,0,8,0
520,11769,108.72727272727272,34240,40220,hallC,87,0,0,7,0
521,11778,157.6880733944954,27450,44638,elevatorUp,226,0,1,6,0
522,11780,102.26315789473685,31220,42878,mainHall,90,0,0,7,0
523,11781,72.32631578947368,33360,40231,other,107,0,0,9,0
524,11782,246.2,31230,41078,room5,141,1,0,5,0
525,11783,67.54621848739495,34730,42768,mainHall,49,0,0,7,0
526,11785,157.0909090909091,33660,40572,hallB,87,0,0,6,0
527,11787,176.8301886792453,31970,41342,other,151,1,0,7,0
528,11792,54.36,38770,42847,other,36,0,0,7,0
529,11794,186.64285714285717,31130,41582,room5,147,1,0,6,0
530,11796,59.30588235294118,31480,41562,mainHall,120,0,0,9,0
531,11801,52.75,32020,43203,mainHall,133,0,0,10,0
532,11802,51.68316831683168,37900,43120,mainHall,55,0,0,7,0
533,11803,35.30508474576271,38890,43056,mainHall,51,0,0,8,0
534,11804,216.78571428571428,32510,41615,room5,138,1,0,5,0
535,11809,67.06666666666666,30970,43042,mainHall,94,0,0,12,0
536,11816,187.0769230769231,33920,41216,hallA,110,0,0,5,0
537,11818,52.92424242424242,32580,43059,mainHall,128,0,0,10,0
538,11819,58.2875,30740,35403,mainHall,35,0,0,7,0
539,11833,81.75949367088606,33060,39519,hallC,65,0,0,8,0
540,11842,168.02083333333334,33560,41625,hallC,103,0,0,6,0
541,11843,64.90710382513662,31420,43298,mainHall,96,0,0,11,0
542,11845,53.7032967032967,32570,37457,exhibition,34,0,0,7,0
543,11846,95.82178217821782,32560,42238,mainHall,85,0,0,8,0
544,11847,64.57865168539325,31400,42895,exhibition,61,0,0,10,0
545,11849,81.89041095890411,32490,38468,mainHall,78,0,0,6,0
546,11850,49.00790513833992,30870,43269,mainHall,96,0,0,12,0
547,11853,87.86764705882355,31670,37645,mainHall,82,0,0,8,0
548,11863,127.18918918918921,32530,37236,other,75,0,0,3,0
549,11864,77.53676470588233,31060,41605,mainHall,88,0,0,11,0
550,11867,79.5,31770,43536,mainHall,106,0,0,10,0
551,11868,61.63095238095239,31690,42044,mainHall,97,0,0,10,0
552,11872,58.91079812206573,30820,43368,mainHall,93,0,0,11,0
553,11874,87.18181818181819,30970,41519,mainHall,88,0,0,8,0
554,11876,165.7019230769231,27490,44723,register,222,0,1,6,0
555,11877,180.16666666666663,33000,41648,other,75,0,0,6,0
556,11883,92.82178217821782,30590,39965,hallB,70,0,0,7,0
557,11885,87.7,33270,41163,hallB,51,0,0,8,0
558,11887,49.13253012048193,38930,43008,mainHall,54,0,0,6,0
559,11889,65.38947368421053,31160,43584,mainHall,57,0,0,11,0
560,11894,65.97350993377485,31840,41802,mainHall,100,0,0,8,0
561,11896,29.585714285714282,41100,43171,other,15,0,0,6,0
562,11901,69.77325581395347,30900,42901,mainHall,84,0,0,11,0
563,11902,46.015209125475295,31110,43212,mainHall,95,0,0,12,0
564,11903,96.46268656716421,32340,38803,room5,81,1,0,7,0
565,11904,55.67873303167421,30910,43215,mainHall,135,0,0,11,0
566,11907,124.19672131147541,33350,40926,hallC,98,0,0,7,0
567,11908,190.3,33510,41122,other,122,0,0,6,0
568,11917,92.7301587301587,34440,40282,hallB,69,0,0,7,0
569,11919,86.28225806451613,32270,42969,mainHall,115,0,0,7,0
570,11923,70.50310559006209,30920,42271,recreationArea,55,0,0,11,0
571,11928,98.76470588235294,32850,41245,hallB,68,0,0,8,0
572,11933,91.3061224489796,32340,41288,mainHall,81,0,0,7,0
573,11935,46.360655737704924,31540,42852,mainHall,129,0,0,10,0
574,11937,58.53846153846154,32600,40971,hallB,60,0,0,10,0
575,11938,86.744,30930,41773,mainHall,99,0,0,8,0
576,11941,105.1590909090909,32330,41584,mainHall,85,0,0,8,0
577,11944,82.07608695652173,33700,41251,hallB,106,0,0,8,0
578,11945,78.64393939393939,32550,42931,mainHall,97,0,0,9,0
579,11955,64.47945205479452,33940,43354,mainHall,113,0,0,8,0
580,11958,55.72463768115942,35290,42980,mainHall,92,0,0,8,0
581,11966,120.19230769230772,32230,41605,mainHall,86,0,0,7,0
582,11967,77.77536231884058,32550,43283,mainHall,98,0,0,8,0
583,11969,118.23762376237623,30900,42842,exhibition,125,0,0,7,0
584,11973,130.64406779661016,33550,41258,hallC,108,0,0,8,0
585,11974,67.90259740259741,31790,42247,mainHall,109,0,0,10,0
586,11977,81.984375,31560,42054,mainHall,88,0,0,8,0
587,11978,67.12,31160,42906,mainHall,91,0,0,9,0
588,11979,113.10526315789473,30910,41655,mainHall,94,0,0,8,0
589,11984,84.78991596638657,31830,41920,mainHall,79,0,0,9,0
590,11986,83.20610687022902,32370,43270,mainHall,95,0,0,8,0
591,11988,76.32919254658384,30920,43209,mainHall,139,0,0,9,0
592,11991,106.3409090909091,30360,44397,mainHall,166,0,1,7,0
593,11992,86.5934065934066,30640,38520,hallB,56,0,0,7,0
594,11993,165.17777777777778,33630,41063,hallC,105,0,0,6,0
595,11994,41.655913978494624,32000,35874,mainHall,34,0,0,8,0
596,12001,72.74736842105263,32610,39521,hallB,78,0,0,9,0
597,12005,73.25477707006371,31430,42931,mainHall,100,0,0,10,0
598,12006,98.64,31580,41444,mainHall,89,0,0,8,0
599,12010,170.11111111111111,33870,41525,hallA,114,0,0,5,0
600,12014,150.16071428571428,32760,41169,other,75,0,0,8,0
601,12016,88.65853658536585,30600,41505,mainHall,89,0,0,10,0
602,12018,145.0,33690,40940,hallB,99,0,0,6,0
603,12023,191.8181818181818,32700,41140,room5,132,1,0,5,0
604,12024,64.19354838709678,30810,42750,mainHall,139,0,0,10,0
605,12029,177.672131147541,30900,41738,room5,146,1,0,6,0
606,12034,97.4235294117647,30910,39191,other,105,1,0,9,0
607,12036,74.78461538461538,31190,40912,hallB,68,0,0,10,0
608,12040,226.9375,33960,41222,other,117,0,0,6,0
609,12041,70.30578512396694,32790,41297,hallC,95,0,0,8,0
610,12043,95.14492753623188,32230,38795,room5,87,1,0,8,0
611,12044,93.736,31220,42937,mainHall,91,0,0,10,0
612,12072,79.04411764705883,32650,38025,hallB,41,0,0,6,0
613,12075,68.31617647058823,32320,41611,mainHall,76,0,0,9,0
614,12082,108.97115384615385,30870,42203,mainHall,89,0,0,8,0
615,12083,116.68115942028986,32550,40601,other,114,0,0,6,0
616,12089,51.8640776699029,32190,42874,mainHall,90,0,0,9,0
617,12090,78.30872483221476,31670,43338,mainHall,119,0,0,8,0
618,12096,91.21212121212122,34370,40390,hallB,69,0,0,7,0
619,12099,57.78260869565217,30740,41372,mainHall,85,0,0,11,0
620,12102,66.32222222222222,31580,43518,mainHall,99,0,0,11,0
621,12105,104.50467289719627,31970,43152,mainHall,107,0,0,8,0
622,12107,75.5503355704698,31090,42347,mainHall,106,0,0,9,0
623,12111,81.26315789473685,32380,43188,mainHall,145,0,0,7,0
624,12112,87.5,33820,40120,hallB,76,0,0,6,0
625,12119,153.10638297872342,33500,40696,hallB,89,0,0,7,0
626,12121,86.81904761904762,32190,41306,mainHall,78,0,0,8,0
627,12122,75.66896551724138,31180,42152,mainHall,89,0,0,11,0
628,12125,91.0,34120,41127,hallA,84,0,0,6,0
629,12132,163.984375,30870,41365,other,159,1,0,8,0
630,12135,69.66666666666667,33560,43174,exhibition,94,0,0,9,0
631,12139,133.3409090909091,33750,39617,hallB,74,0,0,6,0
632,12141,42.256410256410255,32310,35606,mainHall,35,0,0,6,0
633,12156,80.8611111111111,32200,38022,mainHall,69,0,0,7,0
634,12157,120.61194029850746,32850,40931,hallA,106,0,0,7,0
635,12158,43.05405405405405,38000,42779,other,43,0,0,7,0
636,12160,56.152631578947364,32660,43329,mainHall,131,0,0,10,0
637,12169,112.31896551724138,31390,44419,mainHall,172,0,1,7,0
638,12176,67.99337748344371,31120,41387,exhibition,53,0,0,11,0
639,12177,150.05479452054794,30650,41604,mainHall,87,0,0,7,0
640,12181,93.05504587155964,31860,42003,mainHall,89,0,0,9,0
641,12186,105.60377358490568,32240,37837,mainHall,80,0,0,5,0
642,12188,50.94594594594594,32140,37795,mainHall,38,0,0,7,0
643,12191,195.1081081081081,34250,41469,hallC,97,0,0,5,0
644,12192,80.42156862745098,30740,38943,room5,86,1,0,9,0
645,12193,73.31724137931035,31560,42191,mainHall,99,0,0,8,0
646,12194,44.25213675213674,32660,43015,mainHall,121,0,0,12,0
647,12196,75.72093023255816,31340,41108,recreationArea,49,0,0,12,0
648,12202,147.92,33030,40426,hallC,98,0,0,6,0
649,12205,151.52830188679246,33310,41341,hallC,100,0,0,6,0
650,12206,101.21951219512195,33330,41630,poster,88,0,1,6,0
651,12211,64.18181818181819,31890,38950,room5,81,1,0,11,0
652,12212,89.12213740458016,31810,43485,mainHall,144,0,0,6,0
653,12216,130.7962962962963,33490,40553,hallB,90,0,0,6,0
654,12218,77.5508474576271,32330,41481,mainHall,85,0,0,8,0
655,12219,78.73553719008264,32610,42137,mainHall,84,0,0,7,0
656,12222,76.88709677419354,32330,41864,mainHall,90,0,0,8,0
657,12234,181.55263157894737,34340,41239,other,113,0,0,6,0
658,12237,114.03030303030305,33870,41396,other,108,0,0,7,0
659,12240,78.37692307692308,31380,41569,mainHall,89,0,0,10,0
660,12241,52.52682926829267,32520,43288,mainHall,91,0,0,9,0
661,12248,186.3148148148148,31160,41221,room5,142,1,0,7,0
662,12249,205.59459459459458,34100,41707,other,122,0,0,6,0
663,12250,170.69767441860466,34130,41470,hallA,109,0,0,5,0
664,12252,63.155,30840,43471,mainHall,109,0,0,13,0
665,12257,74.37593984962406,31650,41542,mainHall,91,0,0,8,0
666,12259,84.32222222222222,32400,39989,hallB,82,0,0,8,0
667,12263,147.4,33240,39873,hallC,85,0,0,6,0
668,12269,102.17708333333331,31970,41779,mainHall,87,0,0,7,0
669,12273,64.82122905027933,31430,43033,mainHall,132,0,0,11,0
670,12276,64.53932584269663,31710,43198,mainHall,97,0,0,12,0
671,12277,221.5853658536585,32530,41615,room5,142,1,0,5,0
672,12281,99.97435897435898,32720,40518,hallB,93,0,0,8,0
673,12292,96.46315789473684,33860,43024,mainHall,57,0,0,9,0
674,12293,81.66417910447761,32440,43383,mainHall,116,0,0,9,0
675,12295,84.5340909090909,34370,41809,hallA,65,0,0,8,0
676,12297,151.24,33570,41132,hallA,109,0,0,6,0
677,12300,121.45714285714287,32520,41022,hallC,105,0,0,9,0
678,12302,219.3636363636364,33930,41169,hallB,106,0,0,5,0
679,12305,75.1875,32100,42927,mainHall,86,0,0,7,0
680,12306,129.72881355932202,33210,40864,hallB,92,0,0,6,0
681,12311,64.35064935064935,37150,42105,mainHall,45,0,0,6,0
682,12312,83.04716981132076,32660,41463,mainHall,119,0,0,7,0
683,12313,240.07142857142856,34200,40922,other,110,0,0,4,0
684,12314,209.3555555555556,32210,41631,room5,149,1,0,5,0
685,12323,248.45714285714286,32660,41356,other,143,1,0,5,0
686,12325,92.89,32300,41589,mainHall,81,0,0,7,0
687,12327,134.08695652173913,33580,39748,hallB,84,0,0,6,0
688,12328,81.63909774436091,32410,43268,mainHall,99,0,0,8,0
689,12337,56.74019607843139,31820,43395,mainHall,141,0,0,7,0
690,12338,82.41818181818181,34150,43216,mainHall,101,0,0,7,0
691,12339,191.63157894736838,30680,41603,room5,147,1,0,6,0
692,12340,62.28571428571429,31680,39092,other,104,1,0,10,0
693,12345,239.7,33930,41121,hallB,97,0,0,5,0
694,12355,80.03305785123969,32050,41734,mainHall,80,0,0,9,0
695,12357,83.61363636363636,32050,43087,mainHall,91,0,0,9,0
696,12366,161.6595744680851,33000,40598,hallC,103,0,0,6,0
697,12374,174.8275862068965,31140,41280,room5,142,1,0,6,0
698,12376,68.52884615384616,32600,39727,hallB,76,0,0,8,0
699,12380,145.93617021276594,34430,41289,hallA,97,0,0,6,0
700,12383,79.84827586206895,31600,43178,mainHall,99,0,0,10,0
701,12387,59.03045685279188,31290,42919,other,102,0,0,12,0
702,12389,131.859375,32730,41169,other,116,0,0,8,0
703,12393,78.14615384615384,31420,41579,mainHall,86,0,0,8,0
704,12401,88.89552238805972,31360,43272,mainHall,109,0,0,9,0
705,12403,50.134408602150536,33670,42995,other,76,0,0,10,0
706,12405,77.77083333333333,32140,43339,mainHall,121,0,0,7,0
707,12406,43.76811594202898,31980,35000,mainHall,31,0,0,7,0
708,12408,66.85798816568047,31860,43159,mainHall,78,0,0,10,0
709,12414,70.44897959183673,33430,40334,hallB,68,0,0,8,0
710,12420,34.49090909090909,41540,43437,mainHall,19,0,0,6,0
711,12422,79.96,31990,41985,mainHall,83,0,0,9,0
712,12423,89.80952380952381,33220,40764,hallB,94,0,0,7,0
713,12425,115.1951219512195,32380,41826,mainHall,85,0,0,8,0
714,12426,88.10588235294121,34120,41609,other,93,0,1,6,0
715,12433,144.8793103448276,33310,41713,other,133,0,0,6,0
716,12434,58.36764705882353,30970,42877,mainHall,96,0,0,11,0
717,12436,74.75324675324677,30750,42262,mainHall,92,0,0,10,0
718,12439,67.125,32660,43400,mainHall,139,0,0,7,0
719,12440,75.47222222222223,32580,40731,hallB,59,0,0,7,0
720,12442,101.50537634408602,32250,41690,mainHall,87,0,0,8,0
721,12443,75.5506329113924,30920,42857,mainHall,88,0,0,10,0
722,12444,83.02290076335878,32210,43086,mainHall,91,0,0,7,0
723,12445,103.15625,31760,41663,mainHall,83,0,0,7,0
724,12458,103.72857142857143,33230,40491,hallB,65,0,0,8,0
725,12459,92.20952380952382,32140,41822,mainHall,84,0,0,9,0
726,12463,71.84615384615384,31270,41544,exhibition,78,0,0,9,0
727,12468,163.8409090909091,33580,40789,hallB,94,0,0,6,0
728,12469,145.53488372093022,34300,40558,other,95,0,0,7,0
729,12470,204.0851063829787,31600,41192,other,152,1,0,6,0
730,12472,57.62105263157895,31800,42748,mainHall,84,0,0,9,0
731,12473,64.860103626943,30770,43288,mainHall,142,0,0,10,0
732,12474,52.26666666666666,31540,43300,exhibition,59,0,0,13,0
733,12479,146.27083333333334,33950,40971,other,59,0,0,5,0
734,12480,73.02898550724638,31660,41738,mainHall,98,0,0,7,0
735,12489,69.11009174311928,33110,40643,hallC,95,0,0,9,0
736,12493,73.4846625766871,30780,42758,other,84,0,0,9,0
737,12498,95.3,32400,41930,mainHall,80,0,0,7,0
738,12500,83.36,31550,41970,mainHall,86,0,0,9,0
739,12501,109.15151515151516,34380,41584,hallB,72,0,0,9,0
740,12511,199.38888888888889,34040,41218,hallC,108,0,0,6,0
741,12517,63.24479166666666,31320,43463,mainHall,97,0,0,12,0
742,12524,97.59405940594057,31590,41447,mainHall,92,0,0,7,0
743,12527,56.1244019138756,31650,43380,mainHall,142,0,0,11,0
744,12528,90.3688524590164,31850,42875,mainHall,90,0,0,10,0
745,12532,155.0204081632653,34080,41676,hallC,103,0,0,6,0
746,12534,93.81578947368419,30730,41425,mainHall,87,0,0,7,0
747,12539,148.53488372093022,34150,40537,hallB,73,0,0,6,0
748,12543,59.49473684210525,31740,37392,exhibition,46,0,0,7,0
749,12548,76.94160583941607,32360,42901,mainHall,84,0,0,10,0
750,12554,86.05982905982907,31450,41519,mainHall,88,0,0,8,0
751,12558,133.6511627906977,33500,39247,hallC,49,0,0,6,0
752,12564,85.08064516129029,32480,43030,mainHall,120,0,0,8,0
753,12570,176.35849056603774,31930,41277,room5,142,1,0,6,0
754,12571,67.79375,30900,41747,mainHall,68,0,0,8,0
755,12573,193.6395348837209,28240,44893,other,240,0,1,6,0
756,12574,58.064516129032256,32860,38260,mainHall,46,0,0,7,0
757,12575,97.19191919191921,32560,42182,mainHall,80,0,0,7,0
758,12576,67.09302325581395,31780,43320,mainHall,97,0,0,12,0
759,12577,61.46153846153846,30590,41776,mainHall,117,0,0,8,0
760,12579,105.74242424242424,34290,41269,hallB,101,0,0,7,0
761,12582,44.94166666666667,37900,43293,mainHall,56,0,0,8,0
762,12586,207.0909090909091,32530,41642,room5,140,1,0,5,0
763,12589,213.4,33740,41209,other,107,0,0,6,0
764,12595,110.43298969072168,32190,42902,mainHall,88,0,0,7,0
765,12602,153.55769230769232,28630,44600,register,223,0,1,6,0
766,12611,107.02803738317759,31780,43232,other,152,0,1,6,0
767,12612,76.23308270676692,31440,41579,mainHall,87,0,0,10,0
768,12615,69.17791411042944,31930,43206,mainHall,97,0,0,9,0
769,12621,88.50515463917526,33030,41615,hallC,94,0,0,9,0
770,12622,56.33701657458562,31440,41637,mainHall,59,0,0,11,0
771,12623,104.89772727272728,32290,41521,mainHall,89,0,0,6,0
772,12624,68.08571428571429,32580,42112,mainHall,71,0,0,7,0
773,12625,55.158798283261795,30580,43432,mainHall,93,0,0,10,0
774,12642,74.53846153846153,32600,40352,hallB,89,0,0,8,0
775,12643,42.57692307692308,32400,43470,mainHall,124,0,0,11,0
776,12644,63.71895424836601,32110,41859,mainHall,97,0,0,9,0
777,12650,165.98214285714286,32020,41315,room5,138,1,0,7,0
778,12653,64.62359550561797,31530,43033,mainHall,135,0,0,8,1
779,12654,201.7692307692308,32910,40779,hallB,103,0,0,6,0
780,12655,61.726744186046496,32400,43017,mainHall,136,0,0,8,0
781,12656,101.48235294117649,32520,41146,other,139,0,0,7,0
782,12668,85.9140625,31900,42897,mainHall,86,0,0,9,0
783,12669,37.398058252427184,39030,42882,mainHall,43,0,0,7,0
784,12672,46.497975708502025,31950,43435,mainHall,91,0,0,13,0
785,12674,168.3125,30970,41742,room5,147,1,0,7,0
786,12678,47.87356321839081,34920,43250,mainHall,98,0,0,10,0
787,12680,103.43,30740,41083,mainHall,85,0,0,8,0
788,12693,60.52,32500,43091,mainHall,90,0,0,8,0
789,12696,116.88888888888887,32730,41146,hallC,106,0,0,9,0
790,12703,261.47222222222223,31540,40953,other,154,1,0,5,0
791,12704,69.16568047337279,31670,43359,mainHall,110,0,0,9,0
792,12712,71.29,33470,40599,hallB,40,0,0,9,0
793,12713,118.56363636363636,33820,40341,hallB,78,0,0,6,0
794,12716,74.20408163265307,30940,38212,hallB,41,0,0,7,0
795,12717,123.41791044776122,32660,40929,hallB,96,0,0,9,0
796,12721,66.35795454545455,31430,43109,mainHall,117,0,0,9,0
797,12724,63.51098901098903,31320,42879,mainHall,117,0,0,8,0
798,12727,86.84426229508196,31020,41615,mainHall,84,0,0,9,0
799,12729,53.788135593220346,35020,41367,mainHall,71,0,0,9,0
800,12730,77.35,32260,41542,mainHall,84,0,0,8,0
801,12733,92.06578947368419,32850,39847,other,102,0,0,8,0
802,12735,65.71276595744679,30580,42934,mainHall,92,0,0,11,0
803,12739,74.36363636363636,39100,43190,mainHall,32,0,0,6,0
804,12743,72.76865671641791,32120,41871,mainHall,86,0,0,7,0
805,12745,70.99390243902441,31470,43113,mainHall,104,0,0,11,0
806,12746,194.70731707317074,33520,41503,hallA,109,0,0,6,0
807,12748,71.77464788732394,32170,42362,mainHall,90,0,0,8,0
808,12749,81.74452554744525,32250,43449,mainHall,101,0,0,8,0
809,12750,80.26428571428572,32040,43277,mainHall,142,0,0,6,0
810,12751,162.02380952380952,34330,41135,hallB,82,0,0,6,0
811,12758,55.94482758620689,34810,42922,mainHall,89,0,0,9,0
812,12761,71.5179856115108,32440,42381,mainHall,112,0,0,8,0
813,12764,60.01595744680851,31950,43233,mainHall,102,0,0,10,0
814,12765,82.66666666666667,31760,41680,mainHall,85,0,0,10,0
815,12767,57.78321678321678,35020,43283,mainHall,91,0,0,6,0
816,12770,105.3625,32540,40969,hallB,110,0,0,6,0
817,12771,87.10377358490567,32470,41703,mainHall,78,0,0,7,0
818,12775,102.29411764705885,31220,41654,mainHall,87,0,0,8,0
819,12776,86.57575757575758,31400,42828,mainHall,113,0,0,8,0
820,12779,86.71028037383181,32350,41628,mainHall,111,0,0,8,0
821,12781,69.41520467836257,31010,42880,mainHall,138,0,0,8,0
822,12785,69.71951219512195,32410,38127,mainHall,79,0,0,7,0
823,12787,120.0,31900,41740,other,161,1,0,6,0
824,12804,52.56521739130435,31050,43140,mainHall,90,0,0,10,0
825,12805,87.37414965986395,31720,44564,mainHall,167,0,1,9,0
826,12807,142.390625,32640,41753,hallB,98,0,0,7,0
827,12809,80.14473684210526,32060,38151,mainHall,79,0,0,6,0
828,12810,54.31578947368421,30580,34708,exhibition,52,0,0,8,0
829,12811,69.35195530726257,30970,43384,mainHall,110,0,0,12,0
830,12813,72.8136645962733,31020,42743,mainHall,90,0,0,10,0
831,12815,56.32512315270936,31360,42794,mainHall,103,0,0,10,0
832,12818,141.66101694915255,33380,41738,other,120,0,0,6,0
833,12820,34.83783783783784,32670,35248,mainHall,29,0,0,5,0
834,12824,81.896,31760,41997,other,84,0,0,6,0
835,12832,107.87272727272727,32090,38023,hallA,59,0,0,6,0
836,12833,125.88524590163937,33990,41669,hallC,96,0,0,6,0
837,12840,73.47368421052632,30810,41978,mainHall,99,0,0,8,0
838,12842,40.852233676975935,31100,42988,mainHall,85,0,0,12,0
839,12847,64.63157894736842,32080,43132,mainHall,105,0,0,10,0
840,12850,79.97972972972974,31010,42847,mainHall,127,0,0,8,0
841,12854,63.48223350253807,31030,43536,mainHall,102,0,0,9,0
842,12856,157.05769230769232,28790,45124,other,241,0,1,5,0
843,12857,84.71538461538462,30770,41783,mainHall,125,0,0,7,0
844,12864,59.505376344086024,37280,42814,mainHall,55,0,0,8,0
845,12866,85.41843971631205,30810,42854,mainHall,112,0,0,9,0
846,12869,105.47692307692309,33940,40796,hallB,80,0,0,6,0
847,12882,182.8717948717949,33980,41112,hallB,109,0,0,6,0
848,12889,117.27368421052631,30590,41731,mainHall,83,0,0,7,0
