,id,T,in,out,Room,Stay Time,Been Room5,Been Room6,Rooms Count,Been Room4
1155,12581,49.214285714285715,30910,39178,mainHall,83,0,0,12,0
1156,12582,70.11135857461025,31550,63030,hallA,151,0,0,13,0
1157,12583,108.64406779661016,31240,44060,mainHall,157,0,0,8,0
1158,12586,240.34375,30890,61654,room5,427,1,0,11,0
1159,12589,173.51315789473685,49500,62687,other,119,0,0,9,0
1160,12590,115.18260869565218,31080,44326,mainHall,173,0,0,8,0
1161,12593,131.25,32220,44820,mainHall,181,0,0,6,0
1162,12595,112.76870748299321,34140,67294,hallD,162,0,0,10,0
1163,12596,57.41935483870968,46930,48710,poster,13,0,0,5,0
1164,12601,114.74131274131271,32270,61988,mainHall,170,0,0,15,0
1165,12602,391.2413793103448,29030,63068,register,288,0,1,5,0
1166,12603,89.74509803921568,30960,62999,mainHall,161,0,0,15,0
1167,12604,85.34710743801652,31440,41767,mainHall,122,0,0,7,0
1168,12605,119.07272727272728,49790,62888,other,141,0,0,7,0
1169,12611,121.82857142857141,31810,44602,other,174,0,1,7,0
1170,12612,123.58,32040,62935,mainHall,167,0,0,15,0
1171,12615,125.9566929133858,30860,62853,mainHall,171,0,0,14,0
1172,12617,33.954198473282446,52830,57278,other,35,0,0,7,0
1173,12620,115.02491103202848,30730,63052,mainHall,178,0,0,15,0
1174,12622,113.07462686567163,32310,62614,mainHall,169,0,0,14,0
1175,12623,126.74583333333334,31580,61999,room2,190,0,0,12,0
1176,12624,67.02395209580838,30980,42173,mainHall,133,0,0,9,0
1177,12625,70.71345029239767,32170,44262,mainHall,163,0,0,8,0
1178,12626,37.95744680851064,46810,48594,other,17,0,0,5,0
1179,12629,94.10975609756098,31820,62688,exhibition,172,0,0,13,0
1180,12630,95.73208722741433,31840,62570,mainHall,176,0,0,15,0
1181,12635,97.38636363636364,45870,63010,hallB,117,0,0,10,0
1182,12638,101.52631578947368,45610,62971,hallA,108,0,0,11,0
1183,12643,79.10625,31880,44537,mainHall,158,0,0,9,0
1184,12644,109.27083333333331,31240,62710,mainHall,172,0,0,15,0
1185,12646,96.15384615384615,32310,44810,mainHall,164,0,0,9,0
1186,12650,418.3918918918919,32190,63151,room5,482,1,0,7,0
1187,12652,69.39622641509433,46540,50218,other,25,0,0,7,0
1188,12653,101.25,31980,65595,mainHall,192,0,0,12,1
1189,12654,146.29885057471262,49120,61848,hallD,95,0,0,7,0
1190,12655,92.77477477477476,32020,62914,mainHall,165,0,0,15,0
1191,12658,62.903225806451616,46450,50350,exhibition,32,0,0,5,0
1192,12662,98.21794871794873,46650,61972,hallB,88,0,0,10,0
1193,12664,146.25691699604744,30970,67973,room2,199,0,0,14,0
1194,12668,130.375,31390,44949,mainHall,175,0,0,7,0
1195,12669,131.15625,31890,44481,mainHall,179,0,0,8,0
1196,12672,103.34905660377359,30760,41715,mainHall,130,0,0,8,0
1197,12674,364.65822784810126,32460,61268,room5,254,1,0,10,0
1198,12678,105.46598639455782,31080,62087,mainHall,168,0,0,15,0
1199,12679,80.4191616766467,31910,45340,mainHall,165,0,0,9,0
1200,12680,53.83122362869198,31230,43988,mainHall,142,0,0,10,0
1201,12682,38.42028985507246,34620,39922,other,55,0,0,7,0
1202,12686,147.1991869918699,30740,66951,mainHall,178,0,0,11,0
1203,12689,81.9245283018868,62620,66962,diningHall,62,0,0,5,0
1204,12693,99.16574585635357,31210,67108,room2,211,0,0,12,0
1205,12696,83.38647342995169,45760,63021,other,113,0,0,13,0
1206,12702,100.7,30870,62087,mainHall,149,0,0,13,0
1207,12703,306.1717171717172,30900,61211,room5,431,1,0,9,0
1208,12704,114.00775193798452,33600,63014,mainHall,152,0,0,14,0
1209,12707,36.557377049180324,46640,48870,other,23,0,0,6,0
1210,12708,109.94262295081968,49180,62593,hallD,166,0,0,10,0
1211,12713,74.3921568627451,47000,50794,exhibition,43,0,0,5,0
1212,12716,110.0445205479452,30890,63023,mainHall,168,0,0,13,0
1213,12718,72.65957446808511,46970,50385,other,37,0,0,7,0
1214,12719,105.2162162162162,31390,62534,other,175,0,0,15,0
1215,12721,110.91319444444444,30830,62773,mainHall,174,0,0,14,0
1216,12724,109.51886792452831,31970,66797,mainHall,173,0,0,13,0
1217,12726,120.54166666666669,32030,66746,room2,170,0,0,12,0
1218,12727,90.9090909090909,31980,61980,mainHall,165,0,0,13,0
1219,12729,133.67248908296943,32140,62751,mainHall,180,0,0,14,0
1220,12730,88.99295774647888,33820,46457,mainHall,136,0,0,10,0
1221,12733,83.2625,48800,62122,other,102,0,0,10,0
1222,12735,107.48398576512457,31830,62033,mainHall,165,0,0,14,0
1223,12739,69.66467065868264,32480,44114,mainHall,57,0,0,10,0
1224,12743,93.55663430420714,34030,62939,hallD,150,0,0,12,0
1225,12745,104.63728813559322,32410,63278,mainHall,166,0,0,14,0
1226,12748,99.46875,32220,44952,mainHall,161,0,0,8,0
1227,12749,103.19218241042346,31240,62920,mainHall,166,0,0,15,0
1228,12750,101.01265822784808,31170,63090,mainHall,175,0,0,14,0
1229,12751,96.69398907103823,45370,63065,hallD,108,0,0,11,0
1230,12752,84.98039215686275,31670,62008,mainHall,157,0,0,15,0
1231,12756,120.64539007092199,45930,62941,hallB,86,0,0,10,0
1232,12758,81.66666666666667,32650,42205,mainHall,126,0,0,7,0
1233,12759,49.525,46000,47981,poster,20,0,0,5,0
1234,12760,109.27173913043478,32660,62819,mainHall,172,0,0,14,0
1235,12761,112.28363636363636,31620,62498,mainHall,188,0,0,12,0
1236,12764,151.30864197530863,31830,44086,mainHall,166,0,0,8,0
1237,12765,94.55451713395638,31640,61992,mainHall,177,0,0,13,0
1238,12766,101.8360655737705,31940,63000,mainHall,169,0,0,14,0
1239,12767,76.07821229050279,31210,44828,mainHall,156,0,0,9,0
1240,12769,32.388489208633096,35130,39632,exhibition,40,0,0,6,0
1241,12770,32.728971962616825,46980,50482,exhibition,42,0,0,7,0
1242,12771,82.85185185185185,32450,45872,mainHall,154,0,0,9,0
1243,12775,105.06293706293707,32570,62618,other,168,0,0,15,0
1244,12776,85.05142857142856,31440,46324,mainHall,167,0,0,9,0
1245,12777,87.56382978723404,45570,62032,other,118,0,0,11,0
1246,12779,60.04347826086956,31140,38045,mainHall,77,0,0,7,0
1247,12780,35.585034013605444,34450,39681,exhibition,48,0,0,9,0
1248,12781,112.45018450184502,32570,63044,mainHall,175,0,0,12,0
1249,12784,86.2142857142857,45970,50798,exhibition,45,0,0,5,0
1250,12785,64.03092783505154,31600,44022,mainHall,153,0,0,8,0
1251,12786,36.29007633587785,34920,39674,exhibition,27,0,0,7,0
1252,12787,216.97115384615384,32490,55055,other,196,1,0,8,0
1253,12796,35.458904109589035,34640,39817,exhibition,31,0,0,7,0
1254,12802,77.17204301075269,48850,63204,recreationArea,60,0,0,11,0
1255,12804,93.47197640117994,31040,62727,mainHall,174,0,0,13,0
1256,12805,124.24324324324324,30780,44571,mainHall,170,0,1,7,0
1257,12807,74.8409090909091,46890,50183,exhibition,47,0,0,4,0
1258,12809,79.26683937823834,32030,62627,mainHall,162,0,0,14,0
1259,12810,84.61154855643045,30740,62977,mainHall,173,0,0,14,0
1260,12811,91.16524216524216,31210,63209,mainHall,179,0,0,14,0
1261,12812,46.46067415730337,62040,66175,diningHall,47,0,0,8,0
1262,12813,83.0,30650,44096,mainHall,160,0,0,8,0
1263,12815,97.4030303030303,31170,63313,mainHall,169,0,0,13,0
1264,12818,117.32323232323229,50520,62135,hallD,78,0,0,9,0
1265,12820,99.81751824817518,32440,46115,mainHall,174,0,0,8,0
1266,12821,73.25862068965517,46140,63136,other,169,0,0,12,0
1267,12823,101.13836477987421,30650,62812,mainHall,174,0,0,12,0
1268,12824,78.95184135977338,35140,63010,mainHall,121,0,0,15,0
1269,12830,39.78125,45940,47213,poster,14,0,0,4,0
1270,12831,62.31578947368421,45380,47748,other,35,0,0,5,0
1271,12832,130.2696629213483,31800,66582,other,171,0,0,12,0
1272,12838,98.32686084142395,32590,62973,mainHall,158,0,0,15,0
1273,12840,110.90425531914892,30630,61905,exhibition,189,0,0,14,0
1274,12842,85.80794701986757,31630,44587,mainHall,171,0,0,11,0
1275,12843,87.2857142857143,32250,46303,mainHall,162,0,0,10,0
1276,12844,93.94705882352942,46350,62321,hallB,102,0,0,10,0
1277,12847,91.75739644970415,32190,63204,other,208,0,0,12,0
1278,12849,112.86446886446886,32320,63132,other,185,0,0,13,0
1279,12850,133.13513513513513,32450,62006,mainHall,177,0,0,12,0
1280,12851,33.71875,45800,46879,other,17,0,0,4,0
1281,12854,92.54933333333334,32370,67076,room2,175,0,0,11,0
1282,12856,52.2,39790,43966,other,68,0,1,5,0
1283,12857,92.3693181818182,31120,47377,mainHall,165,0,0,11,0
1284,12863,89.37606837606839,31430,62801,mainHall,174,0,0,16,0
1285,12864,108.45333333333332,30700,63236,mainHall,180,0,0,15,0
1286,12866,113.0037037037037,31350,61861,mainHall,179,0,0,14,0
1287,12867,86.51785714285714,45750,50595,exhibition,55,0,0,4,0
1288,12868,77.35526315789474,32580,44338,mainHall,149,0,0,9,0
1289,12869,88.69325153374233,48780,63237,other,165,0,0,10,0
1290,12877,136.98019801980195,49480,63315,hallB,125,0,0,9,0
1291,12886,89.17771084337349,32330,61937,other,136,0,0,14,0
1292,12887,100.75524475524477,48770,63178,other,141,0,0,11,0
1293,12888,85.99310344827585,31940,44409,mainHall,153,0,0,8,0
1294,12889,81.4074074074074,34060,62634,other,119,0,0,16,0
1295,12891,63.56040268456376,30650,49591,exhibition,107,0,0,10,0
1296,12893,129.6605504587156,49170,63303,other,146,0,0,11,0
1297,12894,125.86345381526104,31550,62890,mainHall,189,0,0,13,0
1298,12899,151.33333333333334,49970,63136,other,185,0,0,9,0
1299,12900,66.42857142857143,45880,46345,other,8,0,0,3,0
1300,12902,80.8125,46960,50839,exhibition,53,0,0,4,0
1301,12906,106.90746268656716,31870,67684,room2,151,0,0,11,0
1302,12909,84.505291005291,30770,62713,mainHall,171,0,0,15,0
1303,12912,109.55194805194805,45960,62831,other,200,0,0,11,0
1304,12915,33.8581560283688,52960,57734,other,66,0,0,7,0
1305,12916,83.48816568047337,34500,62719,hallD,112,0,0,13,0
1306,12917,123.86178861788618,32310,62780,mainHall,169,0,0,16,0
1307,12918,88.72,30710,44018,mainHall,159,0,0,10,0
1308,12922,82.4869109947644,46980,62735,other,128,0,0,11,0
1309,12924,72.52447552447552,31400,41771,mainHall,126,0,0,9,0
1310,12925,94.50375939849623,32030,44599,mainHall,157,0,0,8,0
1311,12927,100.74013157894736,32270,62895,mainHall,160,0,0,14,0
1312,12928,120.61682242990656,50230,63136,hallB,127,0,0,8,0
1313,12929,61.70446735395189,32230,50186,diningHall,98,0,0,14,0
1314,12930,90.61691542288557,32350,50564,mainHall,158,0,0,12,0
1315,12931,96.1046511627907,46310,62840,other,150,0,0,10,0
1316,12933,81.21538461538462,46520,62357,hallB,94,0,0,12,0
1317,12935,127.76666666666668,32630,55628,room5,236,1,0,12,0
1318,12937,74.26775956284153,32010,45601,mainHall,160,0,0,10,0
1319,12939,102.57471264367815,30750,66446,other,252,0,0,13,0
1320,12944,76.64197530864197,31790,44206,mainHall,151,0,0,7,0
1321,12945,129.97718631178708,31940,66124,mainHall,170,0,0,12,0
1322,12948,41.95652173913044,31780,34675,mainHall,19,0,0,6,0
1323,12949,93.03030303030305,49820,62100,hallC,55,0,0,10,0
1324,12950,112.812734082397,32600,62721,mainHall,161,0,0,13,0
1325,12953,131.88,31330,44518,mainHall,172,0,0,6,0
1326,12955,36.11029411764706,52620,57531,exhibition,49,0,0,6,0
1327,12958,93.89473684210527,47100,50668,exhibition,50,0,0,4,0
1328,12960,213.1517857142857,31390,55263,room5,331,1,0,11,0
1329,12968,224.76190476190484,32620,60940,other,442,1,0,9,0
1330,12970,90.63953488372091,31690,62870,mainHall,162,0,0,15,0
1331,12972,99.79220779220779,32260,62996,mainHall,168,0,0,14,0
1332,12973,68.125,45250,47975,other,39,0,0,5,0
1333,12974,77.37951807228916,31840,44685,mainHall,147,0,0,10,0
1334,12975,72.99047619047619,31500,62156,mainHall,169,0,0,14,0
1335,12976,91.84795321637426,30840,46546,mainHall,177,0,0,10,0
1336,12977,141.34285714285716,30810,65439,room2,232,0,0,12,0
1337,12979,70.5909090909091,30960,41831,mainHall,122,0,0,9,0
1338,12982,106.71830985915493,32460,62768,mainHall,163,0,0,15,0
1339,12984,110.63478260869566,32060,44783,mainHall,168,0,0,8,0
1340,12985,72.86153846153846,45230,49966,exhibition,48,0,0,7,0
1341,12986,84.12571428571428,31560,46282,mainHall,182,0,0,11,0
1342,12991,111.05387205387207,32650,65633,other,155,0,0,12,0
1343,12995,94.28,31790,62431,exhibition,177,0,0,16,0
1344,12997,72.86778846153847,31620,61933,mainHall,151,0,0,15,0
1345,12998,133.18143459915612,31260,62824,mainHall,175,0,0,16,0
1346,13001,96.1686746987952,47040,63004,hallB,113,0,0,11,0
1347,13003,133.15808823529414,30680,66899,other,188,0,0,10,0
1348,13004,129.09278350515464,50460,62982,hallB,104,0,0,9,0
1349,13005,94.52134146341464,32040,63043,mainHall,171,0,0,13,0
1350,13006,34.53125,53270,57690,poster,24,0,0,7,0
1351,13008,67.65151515151516,45870,50335,exhibition,43,0,0,6,0
1352,13009,114.26714801444044,31260,62912,mainHall,177,0,0,14,0
1353,13011,83.7,45390,50412,exhibition,39,0,0,6,0
1354,13012,128.19083969465652,46050,62843,hallC,122,0,0,10,0
1355,13014,125.02061855670105,50510,62637,hallB,87,0,0,10,0
1356,13015,54.2,46570,50093,exhibition,35,0,0,5,0
1357,13019,59.64224137931034,31920,45757,mainHall,157,0,0,11,0
1358,13020,67.29850746268657,62500,67009,diningHall,62,0,0,6,0
1359,13021,95.60365853658536,30680,62038,mainHall,165,0,0,15,0
1360,13022,132.61764705882354,32540,50576,mainHall,150,0,0,9,0
1361,13023,103.30383480825958,31250,66270,room2,173,0,0,14,0
1362,13024,102.37391304347824,32610,44383,mainHall,163,0,0,7,0
1363,13028,36.16279069767441,45060,46615,other,23,0,0,4,0
1364,13029,77.74863387978142,49070,63298,hallB,123,0,0,13,0
1365,13030,86.82051282051279,31180,44724,mainHall,156,0,0,8,0
1366,13032,70.42574257425744,32610,39723,mainHall,73,0,0,7,0
1367,13036,79.06403940886699,31160,63260,mainHall,165,0,0,14,0
1368,13038,106.54671280276816,31980,62772,mainHall,156,0,0,15,0
1369,13039,99.90734824281151,30830,62101,mainHall,166,0,0,16,0
1370,13041,83.34084507042253,32470,62056,mainHall,163,0,0,14,0
1371,13044,101.65780730897006,31510,62109,other,159,0,0,14,0
1372,13047,29.34751773049645,35270,39408,exhibition,43,0,0,7,0
1373,13049,107.58842443729904,31870,65330,room2,140,0,0,11,0
1374,13050,118.91059602649008,30840,66751,mainHall,168,0,0,13,0
1375,13051,60.63380281690141,45530,49835,exhibition,58,0,0,7,0
1376,13054,73.52727272727273,46340,50384,exhibition,44,0,0,5,0
1377,13055,113.78787878787878,45890,49645,exhibition,43,0,0,4,0
1378,13056,129.4462809917355,47070,62733,hallD,170,0,0,9,0
1379,13057,91.39628482972135,33420,62941,hallD,133,0,0,13,0
1380,13059,102.04126984126984,30940,63083,other,152,0,0,15,0
1381,13063,122.81196581196579,48730,63099,hallD,108,0,0,10,0
1382,13065,102.44186046511628,31420,44635,mainHall,170,0,0,10,0
1383,13067,72.54,46940,50567,exhibition,49,0,0,4,0
1384,13072,62.40654205607477,31340,44695,mainHall,158,0,0,11,0
1385,13074,95.83625730994152,46800,63188,other,150,0,0,12,0
1386,13078,24.25925925925927,53460,58045,exhibition,49,0,0,9,0
1387,13080,116.0805369127517,45630,62926,other,139,0,0,10,0
1388,13083,92.37777777777778,46630,50787,exhibition,47,0,0,5,0
1389,13084,139.67777777777778,50190,62761,hallD,163,0,0,8,0
1390,13085,127.5019920318725,31220,63223,mainHall,161,0,0,15,0
1391,13086,55.50200803212852,31630,45450,mainHall,155,0,0,11,0
1392,13090,132.35416666666666,50430,63136,hallA,116,0,0,6,0
1393,13091,89.69811320754717,45600,50354,exhibition,53,0,0,5,0
1394,13092,145.41474654377882,31560,63115,mainHall,185,0,0,14,0
1395,13096,254.62184873949585,30960,61260,other,464,1,0,11,0
1396,13099,82.23218997361478,31420,62586,mainHall,159,0,0,15,0
1397,13100,137.15200000000002,46100,63244,hallD,147,0,0,9,0
1398,13102,121.53271028037383,50090,63094,hallD,161,0,0,8,0
1399,13105,140.8085106382979,32340,65430,mainHall,180,0,0,12,0
1400,13106,73.01694915254237,46040,50348,exhibition,39,0,0,6,0
1401,13110,59.28571428571429,62870,65775,diningHall,36,0,0,5,0
1402,13113,39.11363636363637,36030,39472,exhibition,44,0,0,5,0
1403,13115,100.93548387096772,31320,50094,mainHall,148,0,0,11,0
1404,13117,150.32584269662922,49440,62819,other,177,0,0,9,0
1405,13120,102.12459016393444,32040,63188,mainHall,166,0,0,15,0
1406,13121,136.54494382022472,31010,55315,other,249,1,0,13,0
1407,13122,79.14285714285714,32570,46420,mainHall,153,0,0,8,0
1408,13123,32.99145299145299,35950,39810,other,41,0,0,7,0
1409,13124,83.24848484848484,49500,63236,hallB,97,0,0,10,0
1410,13127,50.29411764705882,45570,47280,poster,19,0,0,5,0
1411,13131,57.63888888888889,31600,37825,other,46,0,0,8,0
1412,13132,121.18446601941747,30640,55604,room5,328,1,0,13,0
1413,13135,96.95846645367412,32250,62598,mainHall,162,0,0,14,0
1414,13144,99.64942528735632,45790,63129,hallD,119,0,0,11,0
1415,13145,95.37086092715231,49910,64311,hallD,168,0,0,9,0
1416,13146,65.70491803278688,45960,49968,exhibition,55,0,0,6,0
1417,13147,135.9808429118774,32040,67531,mainHall,173,0,0,11,0
1418,13152,75.42957746478874,33930,44641,mainHall,127,0,0,7,0
1419,13154,84.36301369863014,32470,44787,mainHall,165,0,0,8,0
1420,13155,122.38,32190,62785,mainHall,164,0,0,14,0
1421,13157,143.07446808510642,49520,62969,other,151,0,0,8,0
1422,13159,95.07250755287008,31070,62539,other,174,0,0,15,0
1423,13163,59.83783783783784,45620,50048,exhibition,42,0,0,6,0
1424,13164,112.35135135135135,49650,62121,hallC,85,0,0,9,0
1425,13165,79.2125,31190,62875,mainHall,166,0,0,14,0
1426,13169,63.42331288343559,31670,42008,mainHall,124,0,0,10,0
1427,13172,77.73182957393483,31820,62835,mainHall,164,0,0,16,0
1428,13173,114.73684210526315,45680,63120,hallB,136,0,0,10,0
1429,13175,43.93589743589744,46610,50037,other,29,0,0,7,0
1430,13178,101.18269230769228,31500,63069,mainHall,171,0,0,13,0
1431,13180,114.02459016393442,49100,63011,other,144,0,0,10,0
1432,13181,57.138211382113816,37550,44578,other,61,0,0,9,0
1433,13189,49.22463768115942,31600,45186,mainHall,138,0,0,12,0
1434,13197,112.29411764705885,37870,62687,hallD,147,0,0,12,0
1435,13199,94.32236842105264,48970,63307,hallA,97,0,0,10,0
1436,13204,60.15068493150685,46420,50811,exhibition,57,0,0,5,0
1437,13205,117.52666666666669,31850,67108,other,181,0,0,11,0
1438,13207,67.88516746411483,31720,45908,mainHall,150,0,0,11,0
1439,13208,83.89866666666667,31670,63132,mainHall,164,0,0,15,0
1440,13209,110.76435045317221,30620,67283,mainHall,171,0,0,12,0
1441,13211,98.5568181818182,45640,62986,hallB,116,0,0,11,0
1442,13212,54.64444444444445,32620,35079,mainHall,27,0,0,4,0
1443,13213,120.06976744186045,32080,63058,other,177,0,0,14,0
1444,13215,131.48945147679322,31940,63103,mainHall,167,0,0,14,0
1445,13217,54.77333333333333,33320,45644,mainHall,119,0,0,10,0
1446,13218,88.61146496815287,30780,44692,mainHall,172,0,0,7,0
1447,13219,52.82462686567165,30720,44877,mainHall,149,0,0,13,0
1448,13222,78.63265306122447,47020,50873,exhibition,55,0,0,4,0
1449,13223,79.41666666666667,32300,62796,mainHall,149,0,0,13,0
1450,13224,105.48148148148148,31650,62978,mainHall,157,0,0,14,0
1451,13225,83.959375,35070,61937,mainHall,112,0,0,13,0
1452,13226,148.71428571428572,46080,50244,exhibition,59,0,0,6,0
1453,13227,51.19230769230769,46320,50313,exhibition,51,0,0,6,0
1454,13229,228.625,31500,55277,other,188,1,0,11,0
1455,13231,88.18131868131869,46930,62979,hallA,101,0,0,10,0
1456,13232,64.93243243243244,45630,50435,exhibition,48,0,0,6,0
1457,13233,63.28193832599119,31370,45735,mainHall,164,0,0,10,0
1458,13236,153.22077922077918,31680,55276,room5,332,1,0,10,0
1459,13238,272.75925925925924,31830,61288,other,456,1,0,10,0
1460,13239,97.53462603878114,32600,67810,room2,165,0,0,13,0
1461,13242,137.91525423728814,46460,62734,hallD,163,0,0,9,0
1462,13245,116.45519713261648,30660,63151,mainHall,167,0,0,13,0
1463,13247,95.97080291970805,31170,44318,mainHall,162,0,0,8,0
1464,13248,160.28571428571428,31260,44724,mainHall,177,0,0,6,0
1465,13251,214.29824561403512,30910,55340,other,180,1,0,10,0
1466,13252,99.7952755905512,32300,44974,mainHall,161,0,0,8,0
1467,13253,109.23239436619718,32150,63172,mainHall,173,0,0,13,0
1468,13254,105.46232876712328,32270,63065,other,235,0,0,14,0
1469,13257,87.633608815427,30930,62741,mainHall,168,0,0,14,0
1470,13263,103.25301204819277,31370,65650,room2,162,0,0,13,0
1471,13266,72.05194805194805,61820,67368,diningHall,64,0,0,7,0
1472,13267,111.8934426229508,49020,62671,hallC,165,0,0,9,0
1473,13271,95.31439393939394,37630,62793,recreationArea,102,0,0,14,0
1474,13272,71.68359375,31920,50271,mainHall,161,0,0,11,0
1475,13279,131.23144104803492,32630,62682,mainHall,167,0,0,11,0
1476,13281,72.42857142857143,46910,62120,hallB,96,0,0,12,0
1477,13282,81.6388140161725,32660,62948,hallB,103,0,0,15,0
1478,13283,81.4186046511628,32230,46234,mainHall,165,0,0,11,0
1479,13284,122.35051546391752,31300,66904,mainHall,179,0,0,11,0
1480,13286,40.55384615384615,46060,48696,other,28,0,0,6,0
1481,13288,65.49090909090908,46670,50272,other,30,0,0,6,0
1482,13290,131.22137404580153,31780,66160,mainHall,183,0,0,11,0
1483,13292,226.4857142857143,31520,55301,room5,340,1,0,10,0
1484,13300,287.3577235772358,27920,63265,other,303,0,1,8,0
1485,13304,92.24817518248176,32210,44848,mainHall,154,0,0,9,0
1486,13308,72.28368794326241,31550,62126,mainHall,171,0,0,16,0
1487,13310,78.51282051282051,47010,50072,exhibition,43,0,0,4,0
1488,13311,187.43835616438355,49230,62913,other,156,0,0,7,0
1489,13313,165.2075471698113,31140,66164,mainHall,186,0,0,11,0
1490,13315,121.59541984732824,31180,63038,other,183,0,0,13,0
1491,13317,97.874213836478,31930,63054,other,165,0,0,15,0
1492,13319,61.80952380952381,46140,50034,other,28,0,0,6,0
1493,13322,306.86274509803917,31850,63150,service,474,0,1,6,0
1494,13326,118.47755102040816,33720,62747,other,172,0,0,13,0
1495,13328,122.53053435114504,30640,62743,mainHall,175,0,0,14,0
1496,13330,135.66470588235293,32070,55133,other,182,1,0,10,0
1497,13332,160.4551724137931,32340,55606,other,200,1,0,10,0
1498,13333,122.625,32480,46214,mainHall,158,0,0,9,0
1499,13334,100.78388278388279,35250,62764,hallD,135,0,0,15,0
1500,13335,115.18283582089552,31580,62449,mainHall,178,0,0,14,0
1501,13337,61.37209302325582,48890,62085,other,92,0,0,12,0
1502,13339,542.8765432098767,28050,72023,other,727,0,1,6,0
1503,13341,127.81327800829877,32370,63173,mainHall,163,0,0,13,0
1504,13342,62.14655172413793,32200,39409,mainHall,78,0,0,10,0
1505,13344,106.214501510574,32470,67627,mainHall,172,0,0,13,1
1506,13347,100.26829268292684,31740,44073,mainHall,160,0,0,7,0
1507,13348,128.56985294117646,30930,65901,mainHall,180,0,0,12,0
1508,13349,28.042857142857148,53480,57406,other,35,0,0,7,0
1509,13350,79.34351145038168,31870,63052,exhibition,119,0,0,15,0
1510,13351,94.47530864197529,32570,63180,mainHall,164,0,0,13,0
1511,13355,107.85920577617328,32230,62107,mainHall,165,0,0,15,0
1512,13358,62.744493392070474,31120,45363,mainHall,151,0,0,13,0
1513,13359,110.14655172413794,31510,44287,mainHall,164,0,0,6,0
1514,13363,104.18243243243244,31030,61868,mainHall,173,0,0,13,0
1515,13364,80.55769230769229,46000,50189,exhibition,43,0,0,5,0
1516,13366,119.58571428571429,46320,63062,hallB,105,0,0,10,0
1517,13367,275.86746987951807,32140,55037,other,188,1,0,10,0
1518,13369,53.73877551020408,31580,44746,mainHall,145,0,0,10,0
1519,13370,94.22448979591834,30930,63249,mainHall,173,0,0,14,0
1520,13371,56.278688524590166,46630,50063,exhibition,46,0,0,6,0
1521,13372,75.82,46750,50541,exhibition,54,0,0,4,0
1522,13374,178.55208333333337,46170,63311,exhibition,208,0,0,8,0
1523,13376,58.11616161616161,32340,43847,mainHall,140,0,0,9,0
1524,13377,109.24427480916029,32510,46821,mainHall,161,0,0,10,0
1525,13378,126.6024096385542,31130,62654,mainHall,170,0,0,15,0
1526,13382,54.714285714285715,31720,37465,other,82,0,0,8,0
1527,13383,121.99029126213593,50130,62695,other,99,0,0,10,0
1528,13385,30.59333333333333,53360,57949,other,54,0,0,7,0
1529,13386,88.62170087976541,32520,62740,mainHall,162,0,0,14,0
1530,13387,86.2075471698113,30900,44607,mainHall,171,0,0,10,0
1531,13388,99.23291925465836,31060,63013,mainHall,155,0,0,15,0
1532,13391,42.0,46110,47286,other,18,0,0,3,0
1533,13396,96.76119402985071,49110,62076,other,106,0,0,10,0
1534,13399,169.88311688311688,50060,63141,hallD,129,0,0,8,0
1535,13404,109.13058419243988,31110,62867,other,212,0,0,14,0
1536,13405,142.4574898785425,30750,65937,mainHall,172,0,0,12,0
1537,13406,141.46311475409837,31680,66197,mainHall,177,0,0,11,0
1538,13408,89.2162162162162,31560,44764,mainHall,176,0,0,8,0
1539,13409,67.71052631578948,32640,35213,mainHall,29,0,0,4,0
1540,13411,76.07352941176471,32010,63048,other,235,0,0,15,0
1541,13412,107.55555555555556,46210,50082,exhibition,45,0,0,4,0
1542,13415,91.86292834890966,32470,61958,mainHall,152,0,0,15,0
1543,13416,83.54016620498615,32440,62598,exhibition,144,0,0,16,0
1544,13419,39.64406779661017,52670,57348,other,40,0,0,7,0
1545,13420,126.04166666666669,32360,62610,other,259,0,0,14,0
1546,13423,106.71724137931037,31510,62458,mainHall,174,0,0,14,0
1547,13424,144.45136186770432,30840,67964,other,193,0,0,10,0
1548,13425,106.7124183006536,46750,63077,hallB,117,0,0,10,0
1549,13428,77.76595744680851,31630,46250,mainHall,164,0,0,11,0
1550,13431,96.93227091633464,37710,62040,recreationArea,122,0,0,12,0
1551,13434,51.964285714285715,32310,45405,mainHall,151,0,0,12,0
1552,13435,85.62096774193549,30840,62691,mainHall,161,0,0,14,0
1553,13436,106.89965397923876,32010,62904,mainHall,174,0,0,14,0
1554,13437,33.012195121951216,34580,39994,other,44,0,0,6,0
1555,13439,27.235294117647058,52820,57913,other,62,0,0,8,0
1556,13440,94.14714714714717,31690,63041,mainHall,166,0,0,15,0
1557,13441,135.6206896551724,32630,44429,mainHall,170,0,0,5,0
1558,13442,177.97619047619045,32170,62070,room5,236,1,0,10,0
1559,13443,45.81818181818182,52270,57310,other,53,0,0,7,0
1560,13448,95.57638888888887,30960,44723,mainHall,163,0,0,8,0
1561,13450,82.5625,31430,63134,mainHall,177,0,0,15,0
1562,13453,95.29032258064517,32520,47290,mainHall,161,0,0,10,0
1563,13456,130.51481481481483,31300,66539,mainHall,175,0,0,12,0
1564,13457,122.38793103448276,32120,46317,mainHall,175,0,0,9,0
1565,13460,334.0,30270,63670,exhibition,492,0,1,7,0
1566,13468,90.71034482758621,49840,62993,other,102,0,0,10,0
