,id,T,in,out,Room,Stay Time,Been Room5,Been Room6,Rooms Count,Been Room4
940,12669,117.13240418118471,29260,62877,mainHall,212,0,0,16,0
941,12672,116.27737226277372,30280,62140,mainHall,208,0,0,16,0
942,12674,155.86666666666667,31740,59796,other,249,1,0,12,0
943,12677,26.525316455696203,35420,39611,other,34,0,0,8,0
944,12678,129.1904761904762,29630,62186,mainHall,213,0,0,15,0
945,12679,94.47398843930635,29520,62208,mainHall,194,0,0,14,0
946,12686,123.25742574257427,32080,44529,mainHall,174,0,0,5,0
947,12693,140.137339055794,30270,62922,mainHall,213,0,0,11,0
948,12695,88.15,48740,62844,other,149,0,0,11,0
949,12702,122.47328244274807,30790,62878,mainHall,191,0,0,12,0
950,12703,217.9621212121212,31340,60111,room5,416,1,0,11,0
951,12704,52.60663507109005,31900,43000,mainHall,124,0,0,12,0
952,12708,95.00671140939598,49060,63216,hallD,142,0,0,9,0
953,12713,80.79310344827586,48860,62918,hallA,106,0,0,10,0
954,12716,112.54074074074074,29110,44303,mainHall,198,0,0,7,0
955,12717,95.8,49160,62572,other,76,0,0,10,0
956,12718,91.83687943262413,48950,61899,other,76,0,0,11,0
957,12719,73.23121387283237,31430,44099,mainHall,104,0,0,10,0
958,12721,59.55343511450382,29140,44743,mainHall,169,0,0,12,0
959,12724,133.75728155339806,30340,44117,mainHall,203,0,0,6,0
960,12726,110.60839160839159,30960,62594,mainHall,173,0,0,13,0
961,12727,83.95569620253164,31480,44745,mainHall,175,0,0,11,0
962,12729,111.54621848739497,30980,44254,mainHall,180,0,0,8,0
963,12732,30.88815789473684,34810,39505,exhibition,39,0,0,6,0
964,12735,52.6412213740458,29120,42912,other,97,0,0,13,0
965,12739,117.4855072463768,30420,62846,mainHall,202,0,0,15,0
966,12745,86.20224719101124,29610,44954,mainHall,204,0,0,9,0
967,12748,113.44347826086955,31510,44556,mainHall,181,0,0,7,0
968,12749,57.17488789237668,31870,44620,recreationArea,70,0,0,12,0
969,12750,106.54285714285713,29640,44556,mainHall,199,0,0,7,0
970,12752,52.51633986928105,35020,43055,mainHall,82,0,0,9,0
971,12758,100.72755417956655,29670,62205,mainHall,197,0,0,15,0
972,12761,103.90243902439023,31480,44260,mainHall,174,0,0,8,0
973,12764,97.90625,29310,32443,exhibition,44,0,0,4,0
974,12766,106.5096153846154,28970,62201,mainHall,204,0,0,13,0
975,12767,114.77777777777777,31000,63023,mainHall,194,0,0,12,0
976,12771,95.01315789473685,33360,62244,mainHall,135,0,0,13,0
977,12775,111.11111111111113,31160,45160,mainHall,186,0,0,8,0
978,12776,76.96296296296295,30010,44556,mainHall,179,0,0,12,0
979,12778,79.05031446540879,49630,62199,hallC,69,0,0,11,0
980,12779,100.6141975308642,30150,62749,mainHall,201,0,0,14,0
981,12781,68.28703703703704,29730,44480,mainHall,171,0,0,10,0
982,12785,55.81151832460733,34250,44910,mainHall,115,0,0,10,0
983,12799,27.43150684931507,35880,39885,other,36,0,0,9,0
984,12802,105.55555555555556,50280,62630,hallC,120,0,0,9,0
985,12804,119.0751879699248,28950,44787,mainHall,202,0,0,8,0
986,12805,143.67241379310346,28330,44996,mainHall,200,0,1,8,0
987,12807,135.28888888888892,50530,62706,hallA,104,0,0,8,0
988,12809,76.61494252873563,31730,45061,mainHall,162,0,0,11,0
989,12810,82.62295081967213,32620,62860,mainHall,158,0,0,14,0
990,12811,67.07438016528926,29710,37826,mainHall,106,0,0,6,0
991,12813,127.09920634920636,30650,62679,mainHall,195,0,0,14,0
992,12815,55.647058823529406,31310,44554,mainHall,160,0,0,10,0
993,12820,105.6642335766423,30010,44486,mainHall,192,0,0,9,0
994,12823,90.88955223880598,32400,62848,mainHall,160,0,0,14,0
995,12827,34.25874125874126,34880,39779,other,47,0,0,8,0
996,12833,115.05405405405405,49170,61941,hallD,96,0,0,9,0
997,12840,136.08988764044943,32530,44642,mainHall,165,0,0,6,0
998,12842,82.76865671641791,28800,62073,mainHall,207,0,0,14,0
999,12843,88.12465373961219,30190,62003,mainHall,186,0,0,15,0
1000,12847,82.16666666666667,29070,34986,mainHall,66,0,0,7,0
1001,12849,59.805194805194795,30440,44255,mainHall,121,0,0,11,0
1002,12850,82.48453608247422,32490,56493,mainHall,170,0,0,13,0
1003,12851,177.08823529411762,50550,62592,hallD,175,0,0,7,0
1004,12854,124.27272727272728,30040,62848,mainHall,208,0,0,11,0
1005,12856,391.06382978723406,25670,62430,other,558,0,1,5,0
1006,12857,96.33333333333331,31730,44735,mainHall,170,0,0,9,0
1007,12864,57.83443708609271,29070,37803,mainHall,99,0,0,8,0
1008,12866,79.84946236559139,30380,45232,mainHall,185,0,0,11,0
1009,12868,81.07575757575758,28890,44943,mainHall,190,0,0,12,0
1010,12878,71.4915254237288,49970,62624,hallD,138,0,0,10,0
1011,12886,78.36553524804178,32620,62634,mainHall,139,0,0,15,0
1012,12888,107.39869281045752,29130,61994,mainHall,191,0,0,17,0
1013,12891,75.7578947368421,37280,44477,other,109,0,0,8,0
1014,12894,137.2072072072072,29260,44490,mainHall,194,0,0,6,0
1015,12900,122.42857142857143,29190,62613,mainHall,192,0,0,14,0
1016,12902,105.6969696969697,49200,63152,other,91,0,0,11,0
1017,12906,149.16129032258058,30220,62588,mainHall,202,0,0,11,0
1018,12909,117.54895104895105,29220,62839,mainHall,213,0,0,14,0
1019,12912,84.09756097560975,49300,63092,hallA,107,0,0,11,0
1020,12914,85.57777777777778,29380,44784,mainHall,187,0,0,10,0
1021,12917,123.59922178988329,30240,62005,mainHall,206,0,0,16,0
1022,12919,35.00909090909091,35490,39341,poster,25,0,0,8,0
1023,12922,118.20408163265309,50630,62214,hallC,86,0,0,9,0
1024,12924,85.82767624020887,29150,62022,mainHall,198,0,0,14,0
1025,12925,124.60076045627376,29450,62220,mainHall,209,0,0,13,0
1026,12928,110.00833333333334,49900,63101,hallD,159,0,0,8,0
1027,12929,70.10047846889952,30160,44811,mainHall,173,0,0,12,0
1028,12930,77.3050847457627,35130,44252,mainHall,114,0,0,6,0
1029,12931,140.74747474747474,49000,62934,hallD,171,0,0,9,0
1030,12937,76.9,34320,44317,mainHall,123,0,0,9,0
1031,12939,141.83474576271186,29270,62743,mainHall,208,0,0,12,0
1032,12940,32.13986013986014,52820,57416,other,44,0,0,5,0
1033,12945,99.49242424242424,31300,44433,mainHall,169,0,0,7,0
1034,12948,108.80132450331129,29930,62788,mainHall,195,0,0,12,0
1035,12950,77.85353535353535,29660,45075,mainHall,149,0,0,9,0
1036,12952,39.0990990990991,53230,57570,other,39,0,0,5,0
1037,12953,145.16,30080,44596,mainHall,211,0,0,6,0
1038,12960,240.3333333333333,31680,60520,other,458,1,0,10,0
1039,12966,32.46774193548387,35860,39886,exhibition,38,0,0,7,0
1040,12968,189.7377049180328,32310,55458,room5,341,1,0,9,0
1041,12972,80.4601226993865,31390,44505,mainHall,168,0,0,7,0
1042,12973,121.54867256637169,49370,63105,hallA,114,0,0,11,0
1043,12974,94.3913043478261,29560,44757,mainHall,203,0,0,7,0
1044,12975,82.80211081794195,30830,62212,mainHall,167,0,0,16,0
1045,12976,99.64625850340136,30310,44958,mainHall,194,0,0,11,0
1046,12977,91.17241379310344,30910,44130,mainHall,166,0,0,8,0
1047,12979,131.87984496124028,28920,62945,mainHall,195,0,0,16,0
1048,12981,37.262135922330096,35560,39398,exhibition,41,0,0,7,0
1049,12982,123.72556390977444,30210,63121,exhibition,215,0,0,14,0
1050,12984,77.05494505494505,30410,44434,mainHall,181,0,0,7,0
1051,12985,105.21481481481482,30430,44634,mainHall,191,0,0,7,0
1052,12986,90.69753086419752,30520,45213,mainHall,180,0,0,9,0
1053,12991,130.35458167330677,29970,62689,mainHall,202,0,0,13,0
1054,12995,119.41923076923077,31800,62849,exhibition,178,0,0,14,0
1055,12997,69.358407079646,31150,62500,mainHall,164,0,0,14,0
1056,12998,97.22480620155041,31870,44412,mainHall,161,0,0,8,0
1057,13000,136.78217821782178,49320,63135,other,162,0,0,10,0
1058,13003,90.19444444444444,31240,44228,mainHall,172,0,0,7,0
1059,13005,86.15343915343918,28920,45203,mainHall,178,0,0,11,0
1060,13007,88.96551724137932,29610,63150,mainHall,169,0,0,17,0
1061,13011,79.79754601226993,48990,61997,hallA,55,0,0,11,0
1062,13019,93.71965317919077,30670,63097,mainHall,185,0,0,15,0
1063,13021,112.24,29010,62682,mainHall,207,0,0,15,0
1064,13022,128.77606177606177,29490,62843,mainHall,204,0,0,12,0
1065,13023,108.79003558718858,32090,62660,mainHall,171,0,0,13,0
1066,13024,74.82634730538922,31830,44326,mainHall,160,0,0,8,0
1067,13028,69.65488565488566,29480,62984,mainHall,164,0,0,15,0
1068,13030,127.42913385826773,30160,62527,mainHall,175,0,0,15,0
1069,13032,55.74716981132075,30050,44823,mainHall,168,0,0,9,0
1070,13038,64.16666666666667,31880,44970,mainHall,146,0,0,11,0
1071,13039,79.38509316770187,32460,45241,mainHall,159,0,0,9,0
1072,13041,104.46604938271605,28780,62627,mainHall,210,0,0,15,0
1073,13044,124.64638783269962,29290,62072,mainHall,202,0,0,14,0
1074,13049,120.572,31850,61993,other,200,0,0,11,0
1075,13050,130.9595141700405,30280,62627,mainHall,202,0,0,13,0
1076,13054,107.4271523178808,30480,62923,mainHall,192,0,0,15,0
1077,13055,196.439393939394,49970,62935,other,77,0,0,9,0
1078,13065,115.10526315789473,29430,62235,mainHall,208,0,0,15,0
1079,13067,72.04210526315791,49080,62768,hallD,113,0,0,11,0
1080,13072,101.65970149253731,29130,63186,mainHall,208,0,0,15,0
1081,13074,130.5263157894737,50410,62810,hallD,117,0,0,8,0
1082,13080,101.08148148148148,49200,62846,exhibition,139,0,0,12,0
1083,13083,122.66666666666669,49150,63134,other,82,0,0,9,0
1084,13085,72.98009950248756,30500,45169,mainHall,152,0,0,11,0
1085,13086,64.31210191082803,35000,45097,mainHall,111,0,0,9,0
1086,13090,146.86363636363637,49790,62714,hallA,172,0,0,6,0
1087,13092,64.38356164383562,30630,35330,mainHall,61,0,0,5,0
1088,13096,220.81679389312976,31070,59997,room5,411,1,0,11,0
1089,13099,79.4089709762533,32570,62666,mainHall,152,0,0,15,0
1090,13102,103.25925925925924,49190,63130,hallA,110,0,0,10,0
1091,13107,42.43181818181818,53710,57444,other,59,0,0,6,0
1092,13111,40.10084033613445,34710,39482,other,48,0,0,7,0
1093,13112,108.11811023622049,49220,62951,hallC,126,0,0,12,0
1094,13115,100.8,32610,62850,mainHall,157,0,0,14,0
1095,13120,51.25490196078432,30210,38052,mainHall,57,0,0,7,0
1096,13121,109.21461187214615,31660,55578,room5,314,1,0,13,0
1097,13122,104.73387096774192,31420,44407,exhibition,100,0,0,8,0
1098,13125,205.41935483870967,50310,63046,hallD,176,0,0,7,0
1099,13127,111.92241379310344,49700,62683,other,70,0,0,10,0
1100,13128,42.6025641025641,54000,57323,exhibition,30,0,0,4,0
1101,13131,54.95535714285714,38660,44815,mainHall,59,0,0,8,0
1102,13132,179.13533834586465,31620,55445,room5,336,1,0,13,0
1103,13135,92.29737609329443,30830,62488,mainHall,201,0,0,14,0
1104,13142,46.19565217391305,35620,39870,other,44,0,0,6,0
1105,13146,160.3875,49310,62141,hallD,119,0,0,9,0
1106,13147,75.25238095238095,28820,44623,mainHall,176,0,0,8,0
1107,13152,60.27777777777778,34820,44585,mainHall,61,0,0,9,0
1108,13154,123.17117117117115,30930,44602,mainHall,190,0,0,8,0
1109,13155,84.41463414634147,30760,44604,mainHall,186,0,0,8,0
1110,13159,99.16060606060606,29500,62223,mainHall,196,0,0,16,0
1111,13165,112.04761904761904,30810,44928,mainHall,197,0,0,6,0
1112,13169,95.4494382022472,29130,63110,mainHall,192,0,0,17,0
1113,13172,111.91808873720137,29770,62562,mainHall,212,0,0,16,0
1114,13177,56.25352112676056,35660,39654,other,38,0,0,5,0
1115,13178,100.02816901408451,30780,37882,mainHall,103,0,0,6,0
1116,13181,124.37307692307692,30270,62607,mainHall,196,0,0,13,0
1117,13193,49.7,35820,39796,other,35,0,0,6,0
1118,13204,84.6241610738255,49740,62349,other,91,0,0,11,0
1119,13205,140.16949152542372,30050,63130,mainHall,206,0,0,12,0
1120,13206,44.51764705882353,35780,39564,other,31,0,0,7,0
1121,13207,95.70670391061451,28900,63163,mainHall,209,0,0,17,0
1122,13208,57.9111111111111,29490,34702,other,41,0,0,9,0
1123,13209,121.08988764044943,29670,62001,room2,202,0,0,11,0
1124,13212,94.76543209876543,29810,45162,mainHall,182,0,0,10,0
1125,13213,99.6437125748503,29410,62691,mainHall,216,0,0,15,0
1126,13215,77.37172774869109,30350,45128,mainHall,175,0,0,11,0
1127,13218,76.48717948717949,29650,44565,mainHall,184,0,0,13,0
1128,13219,92.26050420168067,29950,62887,mainHall,210,0,0,14,0
1129,13223,59.35220125786165,35360,44797,mainHall,101,0,0,10,0
1130,13224,96.41059602649008,30370,44928,mainHall,194,0,0,7,0
1131,13227,91.91463414634147,30320,37857,mainHall,75,0,0,6,0
1132,13229,236.2142857142857,32150,55299,room5,333,1,0,10,0
1133,13233,103.3868613138686,30700,44864,mainHall,194,0,0,8,0
1134,13238,217.38805970149255,30770,59900,room5,233,1,0,12,0
1135,13239,118.93832599118944,29290,56289,mainHall,209,0,0,12,0
1136,13243,263.45045045045043,30970,60213,room5,417,1,0,11,0
1137,13245,107.18456375838926,31180,63121,mainHall,182,0,0,15,0
1138,13247,128.0375939849624,28990,63048,mainHall,205,0,0,15,0
1139,13248,104.85271317829458,31250,44776,mainHall,180,0,0,8,0
1140,13251,142.6787878787879,31350,54892,room5,325,1,0,11,0
1141,13252,89.76923076923076,30490,44494,mainHall,181,0,0,10,0
1142,13253,70.83333333333333,28890,44615,mainHall,165,0,0,13,0
1143,13257,85.87150837988827,31480,62222,mainHall,150,0,0,15,0
1144,13263,131.08366533864543,29730,62632,mainHall,213,0,0,13,0
1145,13272,134.35245901639342,29160,61942,mainHall,197,0,0,14,0
1146,13279,72.60696517412936,29830,44424,mainHall,172,0,0,11,0
1147,13281,97.2910447761194,49940,62977,hallA,116,0,0,9,0
1148,13283,88.97590361445783,32570,62110,mainHall,167,0,0,15,0
1149,13284,87.37222222222222,28920,44647,mainHall,172,0,0,9,0
1150,13289,106.49618320610683,49210,63161,other,85,0,0,12,0
1151,13290,95.19117647058823,31210,44156,mainHall,164,0,0,8,0
1152,13292,246.66666666666663,32270,55210,room5,338,1,0,10,0
1153,13293,27.71014492753623,35530,39354,exhibition,39,0,0,6,0
1154,13300,215.99415204678363,25640,62575,register,296,0,1,8,0
1155,13303,43.54782608695652,34880,39888,other,55,0,0,5,0
1156,13304,90.60968660968659,30810,62614,other,180,0,0,13,0
1157,13305,82.82208588957056,49160,62660,other,132,0,0,8,0
1158,13308,91.52307692307691,37360,43309,exhibition,36,0,0,7,0
1159,13313,64.005291005291,32550,44647,mainHall,144,0,0,9,0
1160,13315,109.57666666666668,29690,62563,mainHall,208,0,0,14,0
1161,13317,75.9090909090909,34370,45225,mainHall,117,0,0,9,0
1162,13320,118.21153846153848,50310,62604,hallA,119,0,0,8,0
1163,13321,42.03061224489796,35970,40089,other,43,0,0,7,0
1164,13322,370.1089108910891,27320,64701,service,582,0,1,6,0
1165,13326,127.58878504672896,29500,43152,mainHall,123,0,0,7,0
1166,13330,151.68354430379748,31170,55136,room5,312,1,0,12,0
1167,13333,84.19883040935673,29990,44388,mainHall,180,0,0,11,0
1168,13335,118.06737588652484,28920,62215,mainHall,207,0,0,14,0
1169,13337,87.8646616541353,39100,62472,other,125,0,0,15,0
1170,13339,489.04054054054046,26300,62489,other,254,0,1,5,0
1171,13340,103.84684684684684,50400,61927,other,105,0,0,10,0
1172,13341,68.53233830845771,30940,44715,mainHall,153,0,0,11,0
1173,13342,101.62700964630226,30600,62206,mainHall,185,0,0,16,0
1174,13344,88.58461538461539,29190,34948,other,78,0,0,7,1
1175,13345,94.5072463768116,49870,62912,other,121,0,0,10,0
1176,13347,140.25213675213678,30340,63159,other,232,0,0,13,0
1177,13348,130.0196078431373,29540,62695,mainHall,193,0,0,13,0
1178,13351,59.732283464566926,28910,44082,mainHall,139,0,0,11,0
1179,13355,112.48920863309351,29230,44866,mainHall,196,0,0,10,0
1180,13358,57.04761904761904,34270,45052,mainHall,112,0,0,10,0
1181,13359,54.50847457627118,30380,43244,mainHall,161,0,0,9,0
1182,13363,74.9027027027027,31260,45117,mainHall,178,0,0,7,0
1183,13367,221.72549019607845,32530,55146,room5,339,1,0,9,0
1184,13369,68.70873786407768,37570,44647,mainHall,77,0,0,9,0
1185,13370,71.71844660194175,29300,44074,mainHall,176,0,0,11,0
1186,13372,188.3,49490,62671,hallC,120,0,0,9,0
1187,13374,151.4,50660,62772,hallC,149,0,0,8,0
1188,13375,98.79020979020979,48830,62957,other,167,0,0,10,0
1189,13376,88.09239130434781,30690,63108,mainHall,198,0,0,15,0
1190,13377,82.28925619834709,32250,62121,mainHall,155,0,0,16,0
1191,13378,166.4591836734694,30300,62926,other,216,0,0,13,0
1192,13382,95.1159420289855,29850,62665,mainHall,194,0,0,16,0
1193,13386,77.64375,31900,44323,mainHall,167,0,0,9,0
1194,13387,100.02307692307691,32240,45243,mainHall,162,0,0,9,0
1195,13388,126.49193548387095,29300,44985,mainHall,205,0,0,7,0
1196,13398,93.00657894736842,48940,63077,hallC,165,0,0,9,0
1197,13402,24.983050847457623,53440,57862,exhibition,43,0,0,8,0
1198,13405,105.8082191780822,31060,61956,mainHall,185,0,0,11,0
1199,13406,73.87428571428572,32070,44998,mainHall,166,0,0,9,0
1200,13408,110.92465753424658,29610,62000,mainHall,167,0,0,15,0
1201,13409,105.07868852459015,30760,62809,mainHall,192,0,0,13,0
1202,13411,81.71549295774649,33350,62359,mainHall,117,0,0,16,0
1203,13412,127.47663551401872,49020,62660,other,178,0,0,9,0
1204,13415,89.84135977337111,30350,62064,mainHall,173,0,0,14,0
1205,13416,85.3,30810,62371,mainHall,168,0,0,15,0
1206,13420,122.23863636363636,29840,62111,mainHall,200,0,0,14,0
1207,13423,115.52363636363636,30430,62199,mainHall,200,0,0,14,0
1208,13428,91.00704225352112,31520,44443,mainHall,164,0,0,10,0
1209,13434,99.02469135802471,30670,62754,mainHall,199,0,0,15,0
1210,13435,83.29702970297029,29420,37833,mainHall,112,0,0,6,0
1211,13436,124.28431372549021,31850,44527,mainHall,180,0,0,7,0
1212,13438,35.92413793103447,52530,57739,other,40,0,0,8,0
1213,13440,80.64285714285714,32180,44599,mainHall,167,0,0,8,0
1214,13441,107.3095238095238,30820,44341,mainHall,195,0,0,7,0
1215,13442,206.21582733812957,32060,60724,room5,405,1,0,12,0
1216,13448,105.37984496124031,30940,44534,mainHall,191,0,0,7,0
1217,13450,79.83375959079285,30780,61995,mainHall,193,0,0,14,0
1218,13453,132.325,30850,62608,mainHall,199,0,0,14,0
1219,13456,85.41477272727273,31840,61906,other,183,0,0,11,0
1220,13457,128.68032786885243,28960,44659,mainHall,201,0,0,10,0
1221,13460,391.50549450549454,27740,63367,exhibition,549,0,1,5,0
1222,13464,104.62393162393164,49900,62141,other,136,0,0,9,0
1223,13468,98.28358208955223,49260,62430,hallD,136,0,0,11,0
1224,13470,112.9625850340136,29040,62251,mainHall,205,0,0,14,0
1225,13473,92.50306748466257,29360,44438,mainHall,194,0,0,9,0
1226,13481,61.79518072289157,29590,44977,mainHall,167,0,0,10,0
1227,13482,99.37121212121212,49080,62197,hallD,71,0,0,11,0
1228,13484,122.40073529411764,29390,62683,mainHall,213,0,0,12,0
1229,13485,111.27067669172932,30090,44889,mainHall,199,0,1,6,0
1230,13489,119.80733944954129,49650,62709,hallD,175,0,0,9,0
1231,13491,151.0326086956522,31020,44915,mainHall,198,0,0,5,0
1232,13492,104.96,49770,62890,hallC,112,0,0,10,0
1233,13495,62.15942028985507,30400,43267,mainHall,169,0,0,7,0
1234,13496,99.25308641975307,30090,62248,mainHall,202,0,0,15,0
1235,13498,87.90080428954424,29130,61917,mainHall,210,0,0,15,0
1236,13504,68.45901639344262,32640,45168,mainHall,159,0,0,10,0
1237,13505,106.12779552715656,28960,62178,mainHall,197,0,0,16,0
1238,13508,105.97741935483872,29440,62293,mainHall,213,0,0,15,0
1239,13510,95.54084507042252,29080,62997,mainHall,209,0,0,14,0
1240,13512,76.27604166666667,30350,44995,mainHall,178,0,0,9,0
1241,13513,42.546875,52200,57646,exhibition,45,0,0,8,0
1242,13515,107.51282051282051,29420,62964,mainHall,186,0,0,16,0
1243,13516,79.62091503267973,32140,44322,mainHall,160,0,0,9,0
1244,13517,68.72727272727273,38430,44478,mainHall,70,0,0,7,0
1245,13518,59.149253731343286,31240,43129,mainHall,146,0,0,10,0
1246,13519,123.24271844660194,50480,63174,other,196,0,0,10,0
1247,13521,98.73432835820896,29790,62866,mainHall,214,0,0,15,0
1248,13525,142.73684210526315,49490,63050,hallC,127,0,0,9,0
1249,13533,172.203007518797,32170,55073,room5,316,1,0,10,0
1250,13535,64.6589861751152,29840,43871,mainHall,168,0,0,11,0
1251,13537,78.36413043478261,30190,44609,mainHall,172,0,0,7,0
1252,13544,82.97186700767263,30230,62672,other,201,0,0,17,0
1253,13547,103.57741935483871,30730,62839,mainHall,204,0,0,15,0
1254,13549,59.33854166666666,31680,43073,mainHall,87,0,0,11,0
1255,13551,60.26122448979592,30350,45114,mainHall,168,0,0,10,0
1256,13553,87.88505747126437,31670,62254,other,191,0,0,15,0
1257,13556,105.52076677316292,29140,62168,mainHall,210,0,0,16,0
1258,13557,168.66315789473688,30790,62836,mainHall,206,0,0,13,0
1259,13558,107.26262626262628,30730,62587,mainHall,197,0,0,15,0
1260,13562,75.61309523809524,32250,44953,mainHall,158,0,0,8,0
1261,13563,148.32589285714286,29960,63185,mainHall,207,0,0,12,0
1262,13564,129.0597609561753,30190,62584,mainHall,214,0,0,13,0
1263,13569,90.15691489361704,28880,62779,mainHall,203,0,0,15,0
1264,13571,136.5106382978723,31890,44722,mainHall,177,0,0,7,0
1265,13573,66.03030303030303,30190,34548,other,40,0,0,5,0
1266,13575,121.57303370786516,29780,62240,mainHall,203,0,0,14,0
1267,13578,141.76969696969695,40020,63412,hallB,222,0,1,9,0
1268,13581,110.5546875,30730,44881,mainHall,191,0,0,9,0
1269,13583,124.6127819548872,29730,62877,mainHall,194,0,0,13,0
1270,13587,133.77235772357724,29770,62678,other,207,0,0,13,0
1271,13588,92.99142857142857,30350,62897,mainHall,203,0,0,15,0
1272,13589,86.53142857142859,29850,44993,mainHall,199,0,0,9,0
1273,13591,117.10108303249098,30190,62627,other,203,0,0,14,0
1274,13592,78.93023255813954,35850,39244,exhibition,49,0,0,6,0
1275,13594,91.54016620498615,29820,62866,mainHall,177,0,0,16,0
1276,13599,124.7433628318584,30800,44896,mainHall,197,0,0,6,0
1277,13603,146.6867469879518,32060,44235,mainHall,169,0,0,8,0
1278,13605,118.8252427184466,50590,62829,hallA,156,0,0,8,0
1279,13606,100.69278996865204,30070,62191,mainHall,202,0,0,13,0
1280,13610,117.8560606060606,29050,44607,mainHall,203,0,0,8,0
1281,13612,85.88980716253444,30730,61908,room4,132,0,0,15,1
1282,13613,169.16546762589928,31940,55454,room5,327,1,0,11,0
1283,13615,78.57142857142857,34720,62220,mainHall,109,0,0,13,0
1284,13618,82.62060301507537,29750,62633,mainHall,187,0,0,16,0
1285,13619,97.99688473520249,30570,62027,other,226,0,0,15,0
1286,13621,69.35121951219512,29930,44147,mainHall,136,0,0,10,0
1287,13623,149.76712328767124,30070,62869,mainHall,214,0,0,14,0
1288,13627,78.01445783132529,30510,62886,mainHall,202,0,0,16,0
1289,13630,110.24427480916029,30430,44872,mainHall,203,0,0,8,0
1290,13635,127.82,30120,62075,mainHall,196,0,0,15,0
1291,13637,72.50761421319797,30320,44604,mainHall,168,0,0,11,0
1292,13638,122.98387096774192,31980,62480,other,221,0,0,12,0
1293,13642,199.6694915254237,32060,55621,room5,313,1,0,9,0
1294,13647,110.93023255813955,30360,44670,mainHall,194,0,0,9,0
1295,13648,115.9,48870,62778,hallA,109,0,0,9,0
1296,13650,179.08333333333337,31260,54899,room5,310,1,0,12,0
1297,13658,108.46357615894041,30180,62936,mainHall,202,0,0,14,0
1298,13660,117.54545454545456,50120,63050,other,127,0,0,8,0
1299,13662,104.69426751592356,29800,62674,other,208,0,0,13,0
1300,13663,78.94148936170212,29400,44241,mainHall,187,0,0,9,0
1301,13666,105.4267515923567,29620,62724,mainHall,213,0,0,12,1
1302,13667,95.04848484848485,28880,44563,mainHall,191,0,0,9,0
1303,13669,94.45578231292515,49070,62955,hallD,163,0,0,9,0
1304,13670,39.536842105263155,53900,57656,other,47,0,0,8,0
1305,13680,82.55757575757578,30840,44462,mainHall,166,0,0,10,0
1306,13682,208.8275862068965,50530,62642,hallD,173,0,0,6,0
1307,13683,89.45859872611462,48730,62775,other,81,0,0,12,0
1308,13684,79.8,50610,62181,hallA,48,0,0,11,0
1309,13686,107.35714285714286,49980,62004,hallC,67,0,0,10,0
1310,13687,49.563492063492056,29460,35705,mainHall,63,0,0,7,0
1311,13688,107.6957928802589,29270,62548,mainHall,208,0,0,15,0
1312,13691,96.10364145658264,28810,63119,mainHall,213,0,0,14,0
1313,13693,108.31649831649831,30500,62670,other,210,0,0,16,0
1314,13694,31.740384615384606,53990,57291,other,30,0,0,8,0
1315,13698,95.59183673469387,30350,35034,other,56,0,0,7,0
1316,13700,107.47826086956522,50400,62760,hallB,140,0,0,8,0
1317,13702,118.87234042553192,29620,63142,mainHall,209,0,0,14,0
1318,13705,70.67195767195767,49330,62687,hallC,78,0,0,11,0
1319,13709,151.9156626506024,50190,62799,hallA,175,0,0,6,0
1320,13714,98.72121212121212,29600,62178,mainHall,209,0,0,15,0
1321,13724,90.26845637583892,49560,63010,hallB,92,0,0,12,0
1322,13727,82.22222222222223,38860,43300,mainHall,59,0,0,6,0
1323,13728,96.67768595041322,50450,62148,hallB,95,0,0,10,0
1324,13735,83.06801007556675,29830,62808,mainHall,193,0,0,13,0
1325,13736,185.5882352941176,50560,63180,other,154,0,0,6,0
1326,13738,114.01652892561985,49080,62876,hallA,111,0,0,9,0
1327,13741,180.8076923076923,31820,55325,other,181,1,0,9,0
1328,13744,105.28395061728395,28800,62912,mainHall,199,0,0,14,0
1329,13746,251.2967032967033,32240,55108,other,177,1,0,9,0
1330,13747,68.53846153846153,29450,44597,mainHall,172,0,0,12,0
1331,13752,106.90657439446363,31630,62526,mainHall,186,0,0,14,0
1332,13758,71.72571428571429,50440,62992,hallA,101,0,0,10,0
1333,13763,122.01140684410645,30520,62609,mainHall,195,0,0,14,0
1334,13766,31.22727272727273,35000,39809,other,56,0,0,9,0
1335,13770,111.08823529411764,29730,44838,mainHall,190,0,0,9,0
1336,13775,137.41237113402065,49500,62829,other,126,0,0,8,0
1337,13781,116.90391459074732,30100,62950,mainHall,177,0,0,15,0
1338,13782,81.18023255813954,48900,62863,other,131,0,0,11,0
1339,13783,65.90342052313883,29440,62194,other,180,0,0,17,0
1340,13785,25.07978723404255,53350,58065,exhibition,44,0,0,8,0
1341,13786,64.54838709677419,30980,44987,mainHall,160,0,0,9,0
1342,13789,112.57547169811322,50250,62183,hallC,94,0,0,10,0
1343,13794,83.95854922279794,30680,63088,mainHall,200,0,0,13,0
1344,13796,205.6034482758621,50660,62585,hallC,163,0,0,7,0
1345,13797,99.236301369863,34140,63117,other,132,0,0,16,0
1346,13801,61.426829268292686,39240,44277,mainHall,64,0,0,7,0
1347,13804,102.09027777777777,30260,44961,mainHall,207,0,0,8,0
1348,13805,114.06177606177609,32550,62092,mainHall,167,0,0,15,0
1349,13810,101.80327868852459,50450,62870,hallA,105,0,0,8,0
1350,13812,118.04201680672269,48820,62867,hallA,109,0,0,9,0
